Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Martin Fehervary,20232024,WSH,L,D,66,3,13,16,-7,24,0.24,3,15,0,0,0,1,0,0,61,4.9,19:38,--,1999-10-06,Bratislava,--,SVK,SVK,74,199,2018,2,46,20192020,N,Regular Season
Mario Ferraro,20232024,SJS,L,D,78,3,18,21,-38,36,0.27,3,21,0,0,0,0,0,0,124,2.4,22:52,--,1998-09-17,Toronto,ON,CAN,CAN,72,209,2017,2,49,20192020,N,Regular Season
Kevin Fiala,20232024,LAK,L,L,82,29,44,73,1,62,0.89,18,43,11,30,0,0,1,2,225,12.9,18:02,26.3,1996-07-22,St. Gallen,--,CHE,CHE,72,205,2014,1,11,20142015,N,Regular Season
Christian Fischer,20232024,DET,R,R,79,5,14,19,0,36,0.24,4,18,0,0,1,1,0,0,86,5.8,11:24,40.4,1997-04-15,Chicago,IL,USA,USA,74,212,2015,2,32,20162017,N,Regular Season
Trey Fix-Wolansky,20232024,CBJ,R,R,11,2,1,3,0,2,0.27,2,3,0,0,0,0,0,0,17,11.8,10:59,0,1999-05-26,Edmonton,AB,CAN,CAN,67,193,2018,7,204,20212022,N,Regular Season
Cale Fleury,20232024,SEA,R,D,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13:30,--,1998-11-19,Carlyle,SK,CAN,CAN,73,204,2017,3,87,20192020,N,Regular Season
Haydn Fleury,20232024,TBL,L,D,24,1,4,5,5,20,0.21,1,5,0,0,0,0,0,0,25,4,16:07,--,1996-07-08,Carlyle,SK,CAN,CAN,76,207,2014,1,7,20172018,N,Regular Season
Warren Foegele,20232024,EDM,L,L,82,20,21,41,3,47,0.5,18,38,1,1,1,2,0,2,201,10,13:59,45.5,1996-04-01,Markham,ON,CAN,CAN,74,204,2014,3,67,20172018,N,Regular Season
Tyson Foerster,20232024,PHI,R,R,77,20,13,33,0,32,0.43,15,24,4,8,1,1,0,2,167,12,17:16,33.3,2002-01-18,Alliston,ON,CAN,CAN,74,215,2020,1,23,20222023,N,Regular Season
Marcus Foligno,20232024,MIN,L,L,55,10,12,22,10,59,0.4,10,21,0,0,0,1,0,3,56,17.9,14:29,38.9,1991-08-10,Buffalo,NY,USA,CAN,75,226,2009,4,104,20112012,N,Regular Season
Nick Foligno,20232024,CHI,L,L,74,17,20,37,-29,57,0.5,8,20,8,16,1,1,0,0,146,11.6,17:46,52.4,1987-10-31,Buffalo,NY,USA,USA,72,210,2006,1,28,20072008,N,Regular Season
Cal Foote,20232024,NJD,R,D,4,0,1,1,3,16,0.25,0,1,0,0,0,0,0,0,0,--,14:46,--,1998-12-13,Denver,CO,USA,USA,77,224,2017,1,14,20202021,N,Regular Season
Nolan Foote,20232024,NJD,L,L,4,1,0,1,-1,0,0.25,1,1,0,0,0,0,0,0,6,16.7,10:06,0,2000-11-29,Denver,CO,USA,USA,75,196,2019,1,27,20202021,N,Regular Season
Derek Forbort,20232024,BOS,L,D,35,0,4,4,8,17,0.11,0,4,0,0,0,0,0,0,22,0,17:48,--,1992-03-04,Duluth,MN,USA,USA,76,216,2010,1,15,20152016,N,Regular Season
Filip Forsberg,20232024,NSH,R,L,82,48,46,94,16,43,1.15,35,62,13,32,0,0,3,11,347,13.8,18:54,50,1994-08-13,Ostervala,--,SWE,SWE,73,205,2012,1,11,20122013,N,Regular Season
Gustav Forsling,20232024,FLA,L,D,79,10,29,39,56,43,0.49,9,37,1,2,0,0,1,1,160,6.3,22:09,--,1996-06-12,Linkoping,--,SWE,SWE,73,199,2014,5,126,20162017,N,Regular Season
Jean-Luc Foudy,20232024,COL,R,C,4,1,0,1,1,0,0.25,1,1,0,0,0,0,0,0,2,50,6:26,--,2002-05-13,Scarborough,ON,CAN,CAN,71,177,2020,3,75,20222023,N,Regular Season
Liam Foudy,20232024,"CBJ,NSH",L,C,13,0,3,3,-2,2,0.23,0,3,0,0,0,0,0,0,7,0,9:59,--,2000-02-04,Scarborough,ON,CAN,CAN,73,186,2018,1,18,20192020,N,Regular Season
Cam Fowler,20232024,ANA,L,D,81,5,34,39,-36,24,0.48,3,20,2,18,0,1,0,0,109,4.6,24:25,--,1991-12-05,Windsor,ON,CAN,USA,74,210,2010,1,12,20102011,N,Regular Season
Adam Fox,20232024,NYR,R,D,72,17,56,73,21,36,1.01,10,38,6,33,1,2,1,5,137,12.4,23:27,--,1998-02-17,Jericho,NY,USA,USA,71,180,2016,3,66,20192020,N,Regular Season
Trent Frederic,20232024,BOS,L,C,82,18,22,40,9,69,0.49,16,38,2,2,0,0,0,1,123,14.6,13:45,45.4,1998-02-11,St. Louis,MO,USA,USA,75,221,2016,1,29,20182019,N,Regular Season
Mark Friedman,20232024,VAN,R,D,23,0,1,1,4,21,0.04,0,1,0,0,0,0,0,0,16,0,12:14,--,1995-12-25,Toronto,ON,CAN,CAN,71,185,2014,3,86,20182019,N,Regular Season
Byron Froese,20232024,VGK,R,C,16,0,1,1,-2,4,0.06,0,1,0,0,0,0,0,0,17,0,10:40,55.7,1991-03-12,Winkler,MB,CAN,CAN,72,195,2009,4,119,20152016,N,Regular Season
Morgan Frost,20232024,PHI,L,C,71,13,28,41,4,22,0.58,10,30,3,11,0,0,0,1,135,9.6,15:50,49.5,1999-05-14,Aurora,ON,CAN,CAN,72,193,2017,1,27,20192020,N,Regular Season
Jonah Gadjovich,20232024,FLA,L,L,39,2,2,4,0,104,0.1,2,4,0,0,0,0,0,0,29,6.9,7:26,--,1998-10-12,Whitby,ON,CAN,CAN,75,211,2017,2,55,20202021,N,Regular Season
Sam Gagner,20232024,EDM,R,C,28,5,5,10,-2,10,0.36,5,9,0,1,0,0,0,2,48,10.4,10:13,62.5,1989-08-10,London,ON,CAN,CAN,71,200,2007,1,6,20072008,N,Regular Season
Brendan Gallagher,20232024,MTL,R,R,77,16,15,31,-24,74,0.4,15,27,1,4,0,0,0,2,154,10.4,13:47,41.2,1992-05-06,Edmonton,AB,CAN,CAN,69,185,2010,5,147,20122013,N,Regular Season
Rhett Gardner,20232024,PHI,L,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,7:28,100,1996-02-28,Moose Jaw,SK,CAN,CAN,75,210,2016,4,116,20192020,N,Regular Season
Conor Garland,20232024,VAN,R,R,82,20,27,47,19,35,0.57,19,42,1,5,0,0,0,3,200,10,14:32,20,1996-03-11,Scituate,MA,USA,USA,70,165,2015,5,123,20182019,N,Regular Season
Adam Gaudette,20232024,STL,R,R,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,--,9:48,--,1996-10-03,Braintree,MA,USA,USA,73,187,2015,5,149,20172018,N,Regular Season
Frederick Gaudreau,20232024,MIN,R,C,67,5,10,15,-23,12,0.22,3,8,2,7,0,0,0,1,105,4.8,13:57,49.9,1993-05-01,Bromont,QC,CAN,CAN,72,184,--,--,--,20162017,N,Regular Season
Johnny Gaudreau,20232024,CBJ,L,L,81,12,48,60,-27,22,0.74,11,42,1,18,0,0,1,3,160,7.5,18:49,0,1993-08-13,Salem,NJ,USA,USA,69,163,2011,4,104,20132014,N,Regular Season
Brendan Gaunce,20232024,CBJ,L,C,24,2,2,4,-7,6,0.17,2,4,0,0,0,0,0,0,24,8.3,11:45,53.9,1994-03-25,Sudbury,ON,CAN,CAN,75,219,2012,1,26,20152016,N,Regular Season
Cutter Gauthier,20232024,ANA,L,L,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,3,0,15:24,0,2004-01-19,Skelleftea,--,SWE,USA,74,201,2022,1,5,20232024,N,Regular Season
Julien Gauthier,20232024,NYI,R,R,27,5,4,9,-5,8,0.33,5,9,0,0,0,0,0,1,32,15.6,10:10,37.5,1997-10-15,Pointe-aux-Trembles,QC,CAN,CAN,76,225,2016,1,21,20192020,N,Regular Season
Vladislav Gavrikov,20232024,LAK,L,D,77,6,17,23,9,28,0.3,6,22,0,0,0,1,1,1,114,5.3,20:37,--,1995-11-21,Yaroslavl,--,RUS,RUS,75,220,2015,6,159,20192020,N,Regular Season
Glenn Gawdin,20232024,ANA,R,C,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,--,7:35,40,1997-03-25,Richmond,BC,CAN,CAN,73,195,2015,4,116,20202021,N,Regular Season
Morgan Geekie,20232024,BOS,R,C,76,17,22,39,6,28,0.51,13,27,4,12,0,0,0,1,130,13.1,15:25,44.1,1998-07-20,Strathclair,MB,CAN,CAN,75,208,2017,3,67,20192020,N,Regular Season
Brandon Gignac,20232024,MTL,L,C,7,1,0,1,-3,0,0.14,1,1,0,0,0,0,0,0,7,14.3,11:39,45.3,1997-11-07,Repentigny,QC,CAN,CAN,71,195,2016,3,80,20182019,N,Regular Season
Dennis Gilbert,20232024,CGY,L,D,34,1,6,7,-7,16,0.21,1,7,0,0,0,0,0,0,23,4.4,12:17,--,1996-10-30,Buffalo,NY,USA,USA,74,216,2015,3,91,20182019,N,Regular Season
Adam Ginning,20232024,PHI,L,D,9,1,0,1,0,0,0.11,1,1,0,0,0,0,0,0,6,16.7,14:09,--,2000-01-13,Linkoping,--,SWE,SWE,75,196,2018,2,50,20222023,N,Regular Season
Mark Giordano,20232024,TOR,L,D,46,3,6,9,10,49,0.2,3,9,0,0,0,0,0,1,59,5.1,16:37,--,1983-10-03,Toronto,ON,CAN,CAN,72,202,--,--,--,20052006,N,Regular Season
Samuel Girard,20232024,COL,L,D,59,3,15,18,0,10,0.31,3,17,0,1,0,0,0,0,73,4.1,19:23,--,1998-05-12,Roberval,QC,CAN,CAN,70,170,2016,2,47,20172018,N,Regular Season
Zemgus Girgensons,20232024,BUF,L,C,63,8,6,14,-1,21,0.22,8,14,0,0,0,0,0,3,73,11,11:51,47.7,1994-01-05,Riga,--,LVA,LVA,75,192,2012,1,14,20132014,N,Regular Season
Claude Giroux,20232024,OTT,R,R,82,21,43,64,-14,26,0.78,16,42,3,19,2,3,1,2,183,11.5,20:06,58,1988-01-12,Hearst,ON,CAN,CAN,71,188,2006,1,22,20072008,N,Regular Season
Cody Glass,20232024,NSH,R,C,41,6,7,13,-9,20,0.32,6,12,0,1,0,0,0,1,82,7.3,13:26,46.1,1999-04-01,Winnipeg,MB,CAN,CAN,75,201,2017,1,6,20192020,N,Regular Season
Luke Glendening,20232024,TBL,R,C,81,10,1,11,-2,39,0.14,9,10,0,0,1,1,0,1,57,17.5,11:37,56,1989-04-28,Grand Rapids,MI,USA,USA,71,190,--,--,--,20132014,N,Regular Season
Alex Goligoski,20232024,MIN,L,D,36,0,10,10,-8,18,0.28,0,8,0,2,0,0,0,0,32,0,14:49,--,1985-07-30,Grand Rapids,MN,USA,USA,71,173,2004,2,61,20072008,N,Regular Season
Gage Goncalves,20232024,TBL,L,C,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,--,9:58,0,2001-01-16,Mission,BC,CAN,CAN,73,184,2020,2,62,20232024,N,Regular Season
Barclay Goodrow,20232024,NYR,L,C,80,4,8,12,-13,78,0.15,3,11,0,0,1,1,0,1,61,6.6,12:34,54,1993-02-26,Toronto,ON,CAN,CAN,74,209,--,--,--,20142015,N,Regular Season
Shayne Gostisbehere,20232024,DET,L,D,81,10,46,56,-16,16,0.69,8,27,2,29,0,0,0,2,139,7.2,19:05,--,1993-04-20,Pembroke Pines,FL,USA,USA,71,183,2012,3,78,20142015,N,Regular Season
Yanni Gourde,20232024,SEA,L,C,80,11,22,33,-11,62,0.41,9,28,0,2,2,3,0,1,156,7.1,17:27,47.8,1991-12-15,Saint-Narcisse,QC,CAN,CAN,69,174,--,--,--,20152016,N,Regular Season
Collin Graf,20232024,SJS,R,R,7,0,2,2,-4,0,0.29,0,1,0,1,0,0,0,0,7,0,16:36,--,2002-09-21,Lincoln,MA,USA,USA,73,194,--,--,--,20232024,N,Regular Season
Mikael Granlund,20232024,SJS,L,C,69,12,48,60,-23,32,0.87,11,36,1,23,0,1,1,1,134,9,20:58,46.8,1992-02-26,Oulu,--,FIN,FIN,70,185,2010,1,9,20122013,N,Regular Season
Ryan Graves,20232024,PIT,L,D,70,3,11,14,10,30,0.2,3,14,0,0,0,0,0,1,77,3.9,18:23,--,1995-05-21,Yarmouth,NS,CAN,CAN,77,222,2013,4,110,20182019,N,Regular Season
Jordan Greenway,20232024,BUF,L,L,67,10,18,28,11,64,0.42,9,24,1,3,0,1,0,1,107,9.4,17:15,29.8,1997-02-16,Canton,NY,USA,USA,78,231,2015,2,50,20172018,N,Regular Season
A.J. Greer,20232024,CGY,L,L,59,6,6,12,-7,35,0.2,5,11,1,1,0,0,0,0,57,10.5,8:50,50,1996-12-14,Joliette,QC,CAN,CAN,75,209,2015,2,39,20162017,N,Regular Season
Noah Gregor,20232024,TOR,L,L,63,6,6,12,-7,17,0.19,4,10,1,1,1,1,0,1,110,5.5,11:24,58.3,1998-07-28,Beaumont,AB,CAN,CAN,72,201,2016,4,111,20192020,N,Regular Season
Ridly Greig,20232024,OTT,L,C,72,13,13,26,10,66,0.36,10,23,2,2,1,1,0,1,97,13.4,14:45,43.9,2002-08-08,Lethbridge,AB,CAN,CAN,72,188,2020,1,28,20222023,N,Regular Season
Bo Groulx,20232024,ANA,L,C,45,0,2,2,-9,22,0.04,0,2,0,0,0,0,0,0,32,0,12:11,44,2000-02-06,Rouen,--,FRA,CAN,74,202,2018,2,54,20212022,N,Regular Season
Jonathan Gruden,20232024,PIT,L,C,13,1,0,1,-2,5,0.08,1,1,0,0,0,0,0,0,9,11.1,8:40,33.3,2000-05-04,Rochester Hills,MI,USA,USA,72,192,2018,4,95,20222023,N,Regular Season
Carl Grundstrom,20232024,LAK,L,R,50,8,4,12,-2,12,0.24,6,10,1,1,1,1,0,1,95,8.4,10:56,20,1997-12-01,Umea,--,SWE,SWE,72,200,2016,2,57,20182019,N,Regular Season
Matt Grzelcyk,20232024,BOS,L,D,63,2,9,11,13,37,0.17,2,11,0,0,0,0,0,0,59,3.4,17:36,--,1994-01-05,Charlestown,MA,USA,USA,70,180,2012,3,85,20162017,N,Regular Season
Radko Gudas,20232024,ANA,R,D,66,6,12,18,14,128,0.27,6,17,0,0,0,1,0,0,88,6.8,19:30,--,1990-06-05,Prague,--,CZE,CZE,72,208,2010,3,66,20122013,N,Regular Season
Erik Gudbranson,20232024,CBJ,R,D,78,6,20,26,-14,74,0.33,6,25,0,0,0,1,0,1,91,6.6,19:40,--,1992-01-07,Ottawa,ON,CAN,CAN,77,222,2010,1,3,20112012,N,Regular Season
Maxence Guenette,20232024,OTT,R,D,7,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,6,0,13:47,--,2001-04-28,L'Ancienne-Lorette,QC,CAN,CAN,73,210,2019,7,187,20222023,N,Regular Season
Dylan Guenther,20232024,ARI,R,R,45,18,17,35,-1,14,0.78,8,20,9,13,1,2,1,4,121,14.9,16:17,20.7,2003-04-10,Edmonton,AB,CAN,CAN,73,191,2021,1,9,20222023,N,Regular Season
Jake Guentzel,20232024,"PIT,CAR",L,C,67,30,47,77,25,22,1.15,25,55,5,22,0,0,0,2,238,12.6,20:01,26.1,1994-10-06,Omaha,NE,USA,USA,71,178,2013,3,77,20162017,N,Regular Season
Kaiden Guhle,20232024,MTL,L,D,70,6,16,22,-8,56,0.31,6,22,0,0,0,0,1,1,95,6.3,20:51,--,2002-01-18,Edmonton,AB,CAN,CAN,75,202,2020,1,16,20222023,N,Regular Season
Denis Gurianov,20232024,"NSH,PHI",L,R,18,1,1,2,4,0,0.11,1,2,0,0,0,0,0,0,26,3.9,12:13,--,1997-06-07,Togliatti,--,RUS,RUS,75,205,2015,1,12,20162017,N,Regular Season
Danil Gushchin,20232024,SJS,L,L,4,1,1,2,-2,0,0.5,1,2,0,0,0,0,0,0,4,25,14:41,0,2002-02-06,Yekaterinburg,--,RUS,RUS,68,165,2020,3,76,20222023,N,Regular Season
David Gustafsson,20232024,WPG,L,C,39,3,4,7,1,0,0.18,3,7,0,0,0,0,0,0,27,11.1,9:16,54.6,2000-04-11,Tingsryd,--,SWE,SWE,74,196,2018,2,60,20192020,N,Regular Season
Erik Gustafsson,20232024,NYR,L,D,76,6,25,31,3,35,0.41,6,22,0,9,0,0,0,1,93,6.5,17:24,--,1992-03-14,Nynashamn,--,SWE,SWE,73,189,2012,4,93,20152016,N,Regular Season
Cole Guttman,20232024,CHI,R,C,27,4,4,8,-17,7,0.3,2,5,2,3,0,0,0,0,50,8,12:37,50,1999-04-06,Northridge,CA,USA,USA,69,167,2017,6,180,20222023,N,Regular Season
Brandon Hagel,20232024,TBL,L,L,82,26,49,75,1,79,0.91,24,66,2,7,0,2,1,3,184,14.1,19:15,41,1998-08-27,Saskatoon,SK,CAN,CAN,74,180,2016,6,159,20192020,N,Regular Season
Robert Hagg,20232024,ANA,L,D,5,0,0,0,-4,4,0,0,0,0,0,0,0,0,0,6,0,12:47,--,1995-02-08,Uppsala,--,SWE,SWE,74,210,2013,2,41,20162017,N,Regular Season
Nicolas Hague,20232024,VGK,L,D,73,2,10,12,-5,43,0.16,2,12,0,0,0,0,0,1,105,1.9,18:33,--,1998-12-05,Kitchener,ON,CAN,CAN,78,245,2017,2,34,20192020,N,Regular Season
Jani Hakanpää,20232024,DAL,R,D,64,2,10,12,10,33,0.19,2,12,0,0,0,0,0,1,56,3.6,18:39,--,1992-03-31,Kirkkonummi,--,FIN,FIN,79,225,2010,4,104,20192020,N,Regular Season
Taylor Hall,20232024,CHI,L,L,10,2,2,4,-3,4,0.4,2,3,0,1,0,0,0,1,20,10,16:20,66.7,1991-11-14,Calgary,AB,CAN,CAN,73,210,2010,1,1,20102011,N,Regular Season
Brian Halonen,20232024,NJD,R,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8:17,0,1999-01-11,Delano,MN,USA,USA,72,207,--,--,--,20232024,N,Regular Season
Hardy Haman Aktell,20232024,WSH,L,D,6,0,1,1,-2,2,0.17,0,1,0,0,0,0,0,0,5,0,10:38,--,1998-07-04,Kage,--,SWE,SWE,75,198,2016,4,108,20232024,N,Regular Season
James Hamblin,20232024,EDM,L,L,31,2,1,3,3,0,0.1,2,3,0,0,0,0,0,0,18,11.1,7:55,50.6,1999-04-27,Edmonton,AB,CAN,CAN,70,185,--,--,--,20222023,N,Regular Season
Dougie Hamilton,20232024,NJD,R,D,20,5,11,16,-8,20,0.8,1,8,4,8,0,0,0,0,61,8.2,20:59,--,1993-06-17,Toronto,ON,CAN,CAN,78,230,2011,1,9,20122013,N,Regular Season
Travis Hamonic,20232024,OTT,R,D,48,2,4,6,-10,40,0.13,2,6,0,0,0,0,0,0,50,4,14:44,--,1990-08-16,St. Malo,MB,CAN,CAN,72,195,2008,2,53,20102011,N,Regular Season
Noah Hanifin,20232024,"CGY,VGK",L,D,80,13,34,47,19,24,0.59,8,32,5,13,0,2,0,2,164,7.9,23:37,--,1997-01-25,Boston,MA,USA,USA,75,206,2015,1,5,20152016,N,Regular Season
Joel Hanley,20232024,"DAL,CGY",L,D,42,1,4,5,3,30,0.12,1,5,0,0,0,0,0,0,19,5.3,13:54,--,1991-06-08,Keswick,ON,CAN,CAN,71,186,--,--,--,20152016,N,Regular Season
Jansen Harkins,20232024,PIT,L,C,45,0,4,4,-4,21,0.09,0,4,0,0,0,0,0,0,37,0,8:12,100,1997-05-23,Cleveland,OH,USA,USA,73,199,2015,2,47,20192020,N,Regular Season
Thomas Harley,20232024,DAL,L,D,79,15,32,47,28,18,0.59,13,37,1,9,1,1,3,3,144,10.4,21:01,--,2001-08-19,Syracuse,NY,USA,USA,75,211,2019,1,18,20212022,N,Regular Season
Jordan Harris,20232024,MTL,L,D,56,3,11,14,-5,22,0.25,3,14,0,0,0,0,0,0,43,7,17:28,--,2000-07-07,Haverhill,MA,USA,USA,71,187,2018,3,71,20212022,N,Regular Season
Ryan Hartman,20232024,MIN,R,R,74,21,24,45,4,72,0.61,16,35,5,10,0,0,0,3,173,12.1,16:31,47,1994-09-20,Hilton Head Island,SC,USA,USA,72,197,2013,1,30,20142015,N,Regular Season
Rafael Harvey-Pinard,20232024,MTL,L,L,45,2,8,10,-2,6,0.22,2,9,0,0,0,1,0,0,26,7.7,12:38,31.7,1999-01-06,Saguenay,QC,CAN,CAN,69,181,2019,7,201,20212022,N,Regular Season
Santeri Hatakka,20232024,NJD,L,D,12,0,2,2,5,4,0.17,0,2,0,0,0,0,0,0,12,0,14:39,--,2001-01-15,Riihimaki,--,FIN,FIN,73,191,2019,6,184,20212022,N,Regular Season
Garnet Hathaway,20232024,PHI,R,R,82,7,10,17,-7,132,0.21,6,14,0,0,1,3,0,1,103,6.8,12:29,66.7,1991-11-23,Naples,FL,USA,USA,74,212,--,--,--,20152016,N,Regular Season
Erik Haula,20232024,NJD,L,L,76,16,19,35,-1,54,0.46,14,30,1,3,1,2,0,2,155,10.3,16:53,54.8,1991-03-23,Pori,--,FIN,FIN,71,191,2009,7,182,20132014,N,Regular Season
John Hayden,20232024,SEA,R,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,6:44,50,1995-02-14,Chicago,IL,USA,USA,75,223,2013,3,74,20162017,N,Regular Season
Kevin Hayes,20232024,STL,L,R,79,13,16,29,0,12,0.37,13,24,0,5,0,0,0,2,153,8.5,14:28,57,1992-05-08,Dorchester,MA,USA,USA,77,216,2010,1,24,20142015,N,Regular Season
Barrett Hayton,20232024,ARI,L,C,33,3,7,10,-13,26,0.3,2,8,1,2,0,0,0,0,66,4.6,17:01,49.8,2000-06-09,Peterborough,ON,CAN,CAN,73,200,2018,1,5,20192020,N,Regular Season
Victor Hedman,20232024,TBL,L,D,78,13,63,76,18,76,0.97,9,45,4,31,0,0,0,2,168,7.7,24:48,--,1990-12-18,Ornskoldsvik,--,SWE,SWE,79,245,2009,1,2,20092010,N,Regular Season
Emil Heineman,20232024,MTL,L,L,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,--,9:57,0,2001-11-16,Leksand,--,SWE,SWE,74,198,2020,2,43,20232024,N,Regular Season
Danton Heinen,20232024,BOS,L,L,74,17,19,36,16,28,0.49,15,34,1,1,1,1,0,4,119,14.3,14:28,38.7,1995-07-05,Langley,BC,CAN,CAN,74,195,2014,4,116,20162017,N,Regular Season
Miro Heiskanen,20232024,DAL,L,D,71,9,45,54,8,36,0.76,7,33,2,21,0,0,0,2,162,5.6,24:32,--,1999-07-18,Espoo,--,FIN,FIN,74,197,2017,1,3,20182019,N,Regular Season
Adam Henrique,20232024,"ANA,EDM",L,C,82,24,27,51,9,37,0.62,17,36,5,10,2,5,0,4,140,17.1,16:51,53.3,1990-02-06,Brantford,ON,CAN,CAN,72,195,2008,3,82,20102011,N,Regular Season
Tomas Hertl,20232024,"SJS,VGK",L,C,54,17,21,38,-28,22,0.7,10,26,6,11,1,1,2,2,124,13.7,20:29,57.5,1993-11-12,Praha,--,CZE,CZE,75,220,2012,1,17,20132014,N,Regular Season
Matthew Highmore,20232024,OTT,L,C,7,0,2,2,0,0,0.29,0,2,0,0,0,0,0,0,1,0,7:43,50,1996-02-27,Halifax,NS,CAN,CAN,71,186,--,--,--,20172018,N,Regular Season
Vinnie Hinostroza,20232024,PIT,R,C,14,1,2,3,-3,4,0.21,1,3,0,0,0,0,0,0,27,3.7,9:45,40,1994-04-03,Chicago,IL,USA,USA,70,183,2012,6,169,20152016,N,Regular Season
Roope Hintz,20232024,DAL,L,C,80,30,35,65,26,22,0.81,19,42,8,19,3,4,2,6,182,16.5,17:14,56.2,1996-11-17,Nokia,--,FIN,FIN,75,213,2015,2,49,20182019,N,Regular Season
Akito Hirose,20232024,VAN,L,D,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,--,12:06,--,1999-04-09,Calgary,AB,CAN,CAN,72,170,--,--,--,20222023,N,Regular Season
Nico Hischier,20232024,NJD,L,C,71,27,40,67,-5,12,0.94,20,49,6,17,1,1,0,4,182,14.8,19:29,56.6,1999-01-04,Brig,--,CHE,CHE,73,175,2017,1,1,20172018,N,Regular Season
Mike Hoffman,20232024,SJS,L,C,66,10,13,23,-21,20,0.35,7,17,3,6,0,0,0,1,71,14.1,13:44,37.5,1989-11-24,Kitchener,ON,CAN,CAN,72,190,2009,5,130,20112012,N,Regular Season
Nils Hoglander,20232024,VAN,L,L,80,24,12,36,23,51,0.45,24,36,0,0,0,0,0,5,120,20,12:06,--,2000-12-20,Bockträsk,--,SWE,SWE,69,185,2019,2,40,20202021,N,Regular Season
Justin Holl,20232024,DET,R,D,38,0,5,5,8,22,0.13,0,5,0,0,0,0,0,0,14,0,15:05,--,1992-01-30,Tonka Bay,MN,USA,USA,76,194,2010,2,54,20172018,N,Regular Season
Dylan Holloway,20232024,EDM,L,L,38,6,3,9,-1,29,0.24,5,8,1,1,0,0,0,0,56,10.7,11:22,57.5,2001-09-23,Calgary,AB,CAN,CAN,73,206,2020,1,14,20222023,N,Regular Season
Pontus Holmberg,20232024,TOR,L,R,54,7,10,17,11,18,0.31,7,17,0,0,0,0,0,1,54,13,11:34,46.3,1999-03-09,Vasteras,--,SWE,SWE,72,201,2018,6,156,20222023,N,Regular Season
Simon Holmstrom,20232024,NYI,L,R,75,15,10,25,2,14,0.33,10,18,0,0,5,7,0,3,72,20.8,13:19,31.6,2001-05-24,Tranas,--,SWE,SWE,74,215,2019,1,23,20222023,N,Regular Season
Alexander Holtz,20232024,NJD,R,R,82,16,12,28,-15,14,0.34,15,26,1,2,0,0,0,3,122,13.1,11:38,29.6,2002-01-23,Stockholm,--,SWE,SWE,72,198,2020,1,7,20212022,N,Regular Season
Bo Horvat,20232024,NYI,L,C,81,33,35,68,-1,39,0.84,22,48,10,18,1,2,3,6,248,13.3,19:42,53.9,1995-04-05,London,ON,CAN,CAN,73,215,2013,1,9,20142015,N,Regular Season
Brett Howden,20232024,VGK,L,C,72,8,11,19,-11,39,0.26,6,17,0,0,2,2,0,0,76,10.5,13:14,45.1,1998-03-29,Calgary,AB,CAN,CAN,74,201,2016,1,27,20182019,N,Regular Season
Filip Hronek,20232024,VAN,R,D,81,5,43,48,33,38,0.59,3,37,2,11,0,0,0,0,148,3.4,23:26,--,1997-11-02,Hradec Kralove,--,CZE,CZE,72,190,2016,2,53,20182019,N,Regular Season
Jonathan Huberdeau,20232024,CGY,L,C,81,12,40,52,-29,49,0.64,8,33,4,19,0,0,0,2,143,8.4,17:25,48.4,1993-06-04,Saint-Jerome,QC,CAN,CAN,73,200,2011,1,3,20122013,N,Regular Season
Jack Hughes,20232024,NJD,L,C,62,27,47,74,-12,12,1.19,18,43,9,31,0,0,2,4,274,9.9,20:58,37.2,2001-05-14,Orlando,FL,USA,USA,71,175,2019,1,1,20192020,N,Regular Season
Luke Hughes,20232024,NJD,L,D,82,9,38,47,-25,28,0.57,5,22,4,25,0,0,1,1,135,6.7,21:28,--,2003-09-09,Manchester,NH,USA,USA,74,198,2021,1,4,20222023,N,Regular Season
Quinn Hughes,20232024,VAN,L,D,82,17,75,92,38,38,1.12,12,54,5,38,0,0,1,2,199,8.5,24:41,--,1999-10-14,Orlando,FL,USA,USA,70,180,2018,1,7,20182019,N,Regular Season
Daemon Hunt,20232024,MIN,L,D,12,0,1,1,-1,0,0.08,0,1,0,0,0,0,0,0,7,0,11:30,--,2002-05-15,Brandon,MB,CAN,CAN,73,201,2020,3,65,20232024,N,Regular Season
Dryden Hunt,20232024,CGY,L,L,28,3,5,8,1,7,0.29,3,8,0,0,0,0,0,1,33,9.1,11:08,40,1995-11-24,Cranbrook,BC,CAN,CAN,72,193,--,--,--,20172018,N,Regular Season
