Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Brett Pesce,20242025,NJD,R,D,5,0,3,3,4,2,0.6,0,3,0,0,0,0,0,0,8,--,26:43,--,1994-11-15,Tarrytown,NY,USA,USA,75,206,2013,3,66,20182019,N,Playoffs
Alexander Petrovic,20242025,DAL,R,D,17,1,1,2,-1,4,0.12,1,2,0,0,0,0,0,1,11,9.1,12:45,--,1992-03-03,Edmonton,AB,CAN,CAN,77,215,2010,2,36,20152016,N,Playoffs
Alex Pietrangelo,20242025,VGK,R,D,10,2,4,6,1,0,0.6,2,6,0,0,0,0,0,0,13,15.4,23:03,--,1990-01-18,King City,ON,CAN,CAN,75,215,2008,1,4,20112012,N,Playoffs
Shane Pinto,20242025,OTT,R,C,6,1,1,2,-1,2,0.33,0,1,0,0,1,1,0,0,7,14.3,19:53,42.6,2000-11-12,Franklin Square,NY,USA,USA,75,206,2019,2,32,20242025,N,Playoffs
Neal Pionk,20242025,WPG,R,D,13,1,6,7,1,14,0.54,0,4,1,3,0,0,0,0,23,4.3,24:25,--,1995-07-29,Omaha,NE,USA,USA,72,190,--,--,--,20192020,N,Playoffs
Vasily Podkolzin,20242025,EDM,L,R,22,3,7,10,7,20,0.45,3,10,0,0,0,0,0,0,18,16.7,11:02,43.8,2001-06-24,Moscow,--,RUS,RUS,73,190,2019,1,10,20232024,N,Playoffs
Brayden Point,20242025,TBL,R,C,5,2,0,2,-1,4,0.4,2,2,0,0,0,0,0,0,12,16.7,21:48,51.7,1996-03-13,Calgary,AB,CAN,CAN,71,177,2014,3,79,20172018,N,Playoffs
Aliaksei Protas,20242025,WSH,L,C,6,1,1,2,-2,0,0.33,1,2,0,0,0,0,0,0,3,33.3,17:36,--,2001-01-06,Vitebsk,--,BLR,BLR,78,250,2019,3,91,20232024,N,Playoffs
Darren Raddysh,20242025,TBL,R,D,4,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,4,--,14:02,--,1996-02-28,Toronto,ON,CAN,CAN,73,202,--,--,--,20222023,N,Playoffs
Taylor Raddysh,20242025,WSH,R,R,7,0,1,1,-1,4,0.14,0,1,0,0,0,0,0,0,6,--,11:11,--,1998-02-18,Caledon,ON,CAN,CAN,74,201,2016,2,58,20242025,N,Playoffs
Mikko Rantanen,20242025,DAL,L,R,18,9,13,22,-3,10,1.22,7,15,2,7,0,0,0,2,50,18,20:46,30,1996-10-29,Nousiainen,--,FIN,FIN,76,228,2015,1,10,20172018,N,Playoffs
Sam Reinhart,20242025,FLA,R,C,21,11,12,23,5,6,1.1,11,19,0,4,0,0,0,0,63,17.5,21:31,35.5,1995-11-06,West Vancouver,BC,CAN,CAN,73,196,2014,1,2,20212022,N,Playoffs
Morgan Rielly,20242025,TOR,L,D,13,4,3,7,-2,4,0.54,4,6,0,1,0,0,0,0,18,22.2,21:42,--,1994-03-09,Vancouver,BC,CAN,CAN,73,219,2012,1,5,20162017,N,Playoffs
Jason Robertson,20242025,DAL,L,L,11,4,2,6,-5,2,0.55,3,4,1,2,0,0,0,0,22,18.2,15:51,--,1999-07-22,Arcadia,CA,USA,USA,75,204,2017,2,39,20212022,N,Playoffs
Nicholas Robertson,20242025,TOR,L,L,3,1,1,2,1,6,0.67,1,2,0,0,0,0,0,0,2,50,9:59,100,2001-09-11,Pasadena,CA,USA,USA,69,180,2019,2,53,20192020,N,Playoffs
Eric Robinson,20242025,CAR,L,L,15,1,2,3,-3,2,0.2,1,3,0,0,0,0,0,0,23,4.3,11:25,16.7,1995-06-14,Bellmawr,NJ,USA,USA,74,220,--,--,--,20192020,N,Playoffs
Evan Rodrigues,20242025,FLA,R,C,21,2,13,15,3,10,0.71,1,8,1,7,0,0,0,0,33,6.1,16:11,41.9,1993-07-28,Toronto,ON,CAN,CAN,71,182,--,--,--,20202021,N,Playoffs
Jack Roslovic,20242025,CAR,R,C,9,1,3,4,-3,0,0.44,0,3,1,1,0,0,0,0,16,6.3,13:42,56.9,1997-01-29,Columbus,OH,USA,USA,73,198,2015,1,25,20172018,N,Playoffs
Marco Rossi,20242025,MIN,L,C,6,2,1,3,0,6,0.5,2,2,0,1,0,0,0,0,9,22.2,11:08,48.9,2001-09-23,Feldkirch,--,AUT,AUT,69,182,2020,1,9,20242025,N,Playoffs
Matt Roy,20242025,WSH,R,D,10,0,2,2,-1,2,0.2,0,2,0,0,0,0,0,0,7,--,23:52,--,1995-03-01,Detroit,MI,USA,USA,74,220,2015,7,194,20212022,N,Playoffs
Nicolas Roy,20242025,VGK,R,C,11,2,2,4,-5,21,0.36,1,3,1,1,0,0,0,0,11,18.2,14:23,52.1,1997-02-05,Amos,QC,CAN,CAN,76,200,2015,4,96,20192020,N,Playoffs
Brandon Saad,20242025,VGK,L,L,8,0,2,2,0,2,0.25,0,2,0,0,0,0,0,0,13,--,14:26,75,1992-10-27,Pittsburgh,PA,USA,USA,73,207,2011,2,43,20112012,N,Playoffs
Dylan Samberg,20242025,WPG,L,D,13,0,3,3,1,2,0.23,0,3,0,0,0,0,0,0,15,--,24:04,--,1999-01-24,Saginaw,MN,USA,USA,76,216,2017,2,43,20222023,N,Playoffs
Mackie Samoskevich,20242025,FLA,R,R,4,0,1,1,0,4,0.25,0,1,0,0,0,0,0,0,6,--,11:20,--,2002-11-15,Newtown,CT,USA,USA,71,180,2021,1,24,20242025,N,Playoffs
Jake Sanderson,20242025,OTT,L,D,6,1,2,3,-1,2,0.5,1,1,0,2,0,0,1,1,9,11.1,26:19,--,2002-07-08,Whitefish,MT,USA,USA,74,202,2020,1,5,20242025,N,Playoffs
Rasmus Sandin,20242025,WSH,L,D,10,0,1,1,-1,0,0.1,0,1,0,0,0,0,0,0,12,--,21:18,--,2000-03-07,Uppsala,--,SWE,SWE,71,189,2018,1,29,20202021,N,Playoffs
David Savard,20242025,MTL,R,D,5,0,1,1,-2,0,0.2,0,1,0,0,0,0,0,0,2,--,11:39,--,1990-10-22,St-Hyacinthe,QC,CAN,CAN,73,235,2009,4,94,20132014,N,Playoffs
Mark Scheifele,20242025,WPG,R,C,11,5,6,11,5,16,1,4,9,1,2,0,0,0,1,22,22.7,19:00,45.9,1993-03-15,Kitchener,ON,CAN,CAN,75,207,2011,1,7,20142015,N,Playoffs
Brayden Schenn,20242025,STL,L,C,7,2,1,3,-5,30,0.43,2,3,0,0,0,0,0,1,10,20,17:59,56,1991-08-22,Saskatoon,SK,CAN,CAN,73,200,2009,1,5,20112012,N,Playoffs
Luke Schenn,20242025,WPG,R,D,11,0,1,1,-8,32,0.09,0,1,0,0,0,0,0,0,11,--,16:30,--,1989-11-02,Saskatoon,SK,CAN,CAN,74,225,2008,1,5,20132014,N,Playoffs
Nate Schmidt,20242025,FLA,L,D,23,3,9,12,9,4,0.52,2,8,1,4,0,0,0,2,26,11.5,16:16,--,1991-07-16,St. Cloud,MN,USA,USA,72,197,--,--,--,20152016,N,Playoffs
Cole Schwindt,20242025,VGK,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,5:54,50,2001-04-25,Kitchener,ON,CAN,CAN,75,210,2019,3,81,20242025,N,Playoffs
Tyler Seguin,20242025,DAL,R,C,18,4,4,8,-3,10,0.44,3,5,1,3,0,0,1,1,28,14.3,15:06,53.4,1992-01-31,Brampton,ON,CAN,CAN,74,205,2010,1,2,20102011,N,Playoffs
Jonas Siegenthaler,20242025,NJD,L,D,3,0,0,0,-3,6,0,0,0,0,0,0,0,0,0,3,--,26:31,--,1997-05-06,Zurich,--,CHE,CHE,74,218,2015,2,57,20182019,N,Playoffs
Jeff Skinner,20242025,EDM,L,L,5,1,1,2,-1,0,0.4,1,2,0,0,0,0,0,0,9,11.1,12:13,--,1992-05-16,Toronto,ON,CAN,CAN,71,200,2010,1,7,20242025,N,Playoffs
Juraj Slafkovský,20242025,MTL,L,L,5,2,0,2,-4,4,0.4,1,1,1,1,0,0,0,0,15,13.3,19:52,--,2004-03-30,Kosice,--,SVK,SVK,75,225,2022,1,1,20242025,N,Playoffs
Jaccob Slavin,20242025,CAR,L,D,15,2,2,4,10,0,0.27,2,4,0,0,0,0,1,1,31,6.5,23:44,--,1994-05-01,Denver,CO,USA,USA,75,207,2012,4,120,20182019,N,Playoffs
Reilly Smith,20242025,VGK,L,R,11,3,1,4,1,4,0.36,2,3,0,0,1,1,0,1,17,17.6,15:36,25,1991-04-01,Mimico,ON,CAN,CAN,73,185,2009,3,69,20132014,N,Playoffs
Jimmy Snuggerud,20242025,STL,R,R,7,2,2,4,2,0,0.57,1,3,1,1,0,0,0,0,12,16.7,17:05,--,2004-06-01,Minneapolis,MN,USA,USA,73,193,2022,1,23,20242025,N,Playoffs
Jordan Spence,20242025,LAK,R,D,5,1,0,1,-1,0,0.2,1,1,0,0,0,0,0,0,2,50,7:31,--,2001-02-24,Manly,--,AUS,CAN,71,188,2019,4,95,20212022,N,Playoffs
Daniel Sprong,20242025,NJD,R,R,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,--,11:07,--,1997-03-17,Amsterdam,--,NLD,CAN,72,195,2015,2,46,20202021,N,Playoffs
Jared Spurgeon,20242025,MIN,R,D,6,1,0,1,5,0,0.17,1,1,0,0,0,0,0,0,12,8.3,22:52,--,1989-11-29,Edmonton,AB,CAN,CAN,69,166,2008,6,156,20122013,N,Playoffs
Jordan Staal,20242025,CAR,L,C,15,2,1,3,-1,8,0.2,2,3,0,0,0,0,0,0,18,11.1,16:55,53.9,1988-09-10,Thunder Bay,ON,CAN,CAN,76,220,2006,1,2,20062007,N,Playoffs
Logan Stankoven,20242025,CAR,R,C,15,5,3,8,-1,2,0.53,3,5,2,3,0,0,0,2,24,20.8,15:33,38.5,2003-02-26,Kamloops,BC,CAN,CAN,68,165,2021,2,47,20232024,N,Playoffs
Logan Stanley,20242025,WPG,L,D,5,0,0,0,-2,42,0,0,0,0,0,0,0,0,0,1,--,11:38,--,1998-05-26,Waterloo,ON,CAN,CAN,79,231,2016,1,18,20202021,N,Playoffs
Troy Stecher,20242025,EDM,R,D,8,0,0,0,2,2,0,0,0,0,0,0,0,0,0,7,--,14:12,--,1994-04-07,Richmond,BC,CAN,CAN,70,184,--,--,--,20192020,N,Playoffs
Sam Steel,20242025,DAL,L,C,18,1,6,7,-1,18,0.39,1,7,0,0,0,0,0,0,13,7.7,13:54,54.8,1998-02-03,Ardrossan,AB,CAN,CAN,72,185,2016,1,30,20222023,N,Playoffs
Mark Stone,20242025,VGK,R,R,10,4,4,8,-4,0,0.8,3,5,1,3,0,0,0,1,21,19,20:24,--,1992-05-13,Winnipeg,MB,CAN,CAN,75,210,2010,6,178,20112012,N,Playoffs
Dylan Strome,20242025,WSH,L,C,10,2,9,11,0,2,1.1,2,6,0,5,0,0,0,1,15,13.3,17:24,45.6,1997-03-07,Mississauga,ON,CAN,CAN,76,200,2015,1,3,20192020,N,Playoffs
Jayden Struble,20242025,MTL,L,D,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,1,--,12:18,--,2001-09-08,Cumberland,RI,USA,USA,72,207,2019,2,46,20242025,N,Playoffs
Nico Sturm,20242025,FLA,L,C,8,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,3,--,8:59,41,1995-05-03,Augsburg,--,DEU,DEU,75,209,--,--,--,20192020,N,Playoffs
Tim Stützle,20242025,OTT,L,C,6,2,3,5,1,2,0.83,1,4,1,1,0,0,0,0,14,14.3,20:02,53.1,2002-01-15,Viersen,--,DEU,DEU,72,187,2020,1,3,20242025,N,Playoffs
Oskar Sundqvist,20242025,STL,R,C,7,1,1,2,1,6,0.29,1,2,0,0,0,0,0,0,6,16.7,15:17,41.4,1994-03-23,Boden,--,SWE,SWE,75,210,2012,3,81,20152016,N,Playoffs
Ryan Suter,20242025,STL,L,D,5,0,1,1,-2,0,0.2,0,1,0,0,0,0,0,0,2,--,16:54,--,1985-01-21,Madison,WI,USA,USA,73,201,2003,1,7,20062007,N,Playoffs
Nick Suzuki,20242025,MTL,R,C,5,2,0,2,-5,2,0.4,1,1,1,1,0,0,0,0,14,14.3,22:16,58,1999-08-10,London,ON,CAN,CAN,71,207,2017,1,13,20192020,N,Playoffs
Andrei Svechnikov,20242025,CAR,L,R,15,8,4,12,4,22,0.8,7,10,1,2,0,0,0,3,40,20,18:05,28.6,2000-03-26,Barnaul,--,RUS,RUS,75,200,2018,1,2,20182019,N,Playoffs
Brandon Tanev,20242025,WPG,L,L,13,0,0,0,-2,18,0,0,0,0,0,0,0,0,0,9,--,10:57,--,1991-12-31,Toronto,ON,CAN,CAN,72,189,--,--,--,20172018,N,Playoffs
Chris Tanev,20242025,TOR,R,D,13,1,2,3,2,2,0.23,1,3,0,0,0,0,0,0,3,33.3,19:32,--,1989-12-20,Toronto,ON,CAN,CAN,75,200,--,--,--,20102011,N,Playoffs
Tomas Tatar,20242025,NJD,L,L,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,--,11:43,--,1990-12-01,Ilava,--,SVK,SVK,70,173,2009,2,60,20132014,N,Playoffs
John Tavares,20242025,TOR,L,C,13,5,2,7,-6,10,0.54,2,3,3,4,0,0,0,1,40,12.5,18:33,54.6,1990-09-20,Mississauga,ON,CAN,CAN,73,217,2009,1,1,20122013,N,Playoffs
Alexandre Texier,20242025,STL,L,L,3,0,1,1,-1,0,0.33,0,1,0,0,0,0,0,0,2,--,12:03,--,1999-09-13,Saint-Martin-d'Hères,--,FRA,FRA,73,196,2017,2,45,20182019,N,Playoffs
Shea Theodore,20242025,VGK,L,D,11,2,3,5,-9,0,0.45,0,1,2,4,0,0,0,0,24,8.3,23:02,--,1995-08-03,Aldergrove,BC,CAN,CAN,74,197,2013,1,26,20152016,N,Playoffs
Robert Thomas,20242025,STL,R,C,7,2,6,8,0,4,1.14,1,5,1,3,0,0,0,0,8,25,21:00,51.8,1999-07-02,Aurora,ON,CAN,CAN,72,207,2017,1,20,20182019,N,Playoffs
Brady Tkachuk,20242025,OTT,L,L,6,4,3,7,2,6,1.17,3,5,1,2,0,0,0,0,22,18.2,18:17,30.8,1999-09-16,Scottsdale,AZ,USA,USA,76,226,2018,1,4,20242025,N,Playoffs
Matthew Tkachuk,20242025,FLA,L,L,23,8,15,23,7,33,1,3,12,5,11,0,0,0,1,41,19.5,17:24,--,1997-12-11,Scottsdale,AZ,USA,USA,74,202,2016,1,6,20162017,N,Playoffs
Devon Toews,20242025,COL,L,D,7,1,3,4,3,2,0.57,1,3,0,1,0,0,0,0,5,20,24:33,--,1994-02-21,Abbotsford,BC,CAN,CAN,73,191,2014,4,108,20182019,N,Playoffs
Dominic Toninato,20242025,WPG,L,C,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,--,8:46,41.7,1994-03-09,Duluth,MN,USA,USA,74,201,2012,5,126,20192020,N,Playoffs
Alexey Toropchenko,20242025,STL,L,R,7,2,2,4,7,10,0.57,2,4,0,0,0,0,0,0,8,25,14:04,--,1999-06-25,Moscow,--,RUS,RUS,78,225,2017,4,113,20212022,N,Playoffs
Yakov Trenin,20242025,MIN,L,C,6,0,2,2,0,0,0.33,0,2,0,0,0,0,0,0,3,--,9:31,25,1997-01-13,Chelyabinsk,--,RUS,RUS,74,201,2015,2,55,20202021,N,Playoffs
Tyler Tucker,20242025,STL,L,D,3,1,0,1,0,4,0.33,1,1,0,0,0,0,0,1,4,25,14:24,--,2000-03-01,Thunder Bay,ON,CAN,CAN,73,204,2018,7,200,20242025,N,Playoffs
Alex Turcotte,20242025,LAK,L,C,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,--,5:44,--,2001-02-26,Elk Grove,IL,USA,USA,71,195,2019,1,5,20242025,N,Playoffs
Trevor van Riemsdyk,20242025,WSH,R,D,10,0,2,2,0,4,0.2,0,2,0,0,0,0,0,0,3,--,15:57,--,1991-07-24,Middletown,NJ,USA,USA,75,210,--,--,--,20142015,N,Playoffs
Carter Verhaeghe,20242025,FLA,L,C,23,7,16,23,12,6,1,3,16,4,7,0,0,0,3,52,13.5,18:55,36.4,1995-08-14,Toronto,ON,CAN,CAN,74,183,2013,3,82,20192020,N,Playoffs
Gabriel Vilardi,20242025,WPG,R,C,9,1,3,4,1,4,0.44,0,3,1,1,0,0,0,1,21,4.8,19:43,63.3,1999-08-16,Kingston,ON,CAN,CAN,75,216,2017,1,11,20212022,N,Playoffs
Nathan Walker,20242025,STL,L,L,7,3,1,4,5,22,0.57,3,4,0,0,0,0,0,0,11,27.3,14:38,66.7,1994-02-07,Cardiff,--,GBR,AUS,69,191,2014,3,89,20172018,N,Playoffs
Sean Walker,20242025,CAR,R,D,12,1,2,3,1,2,0.25,1,3,0,0,0,0,0,0,24,4.2,18:24,--,1994-11-13,Keswick,ON,CAN,CAN,71,191,--,--,--,20222023,N,Playoffs
Jake Walman,20242025,EDM,L,D,22,2,8,10,9,12,0.45,2,10,0,0,0,0,0,0,38,5.3,20:10,--,1996-02-20,Toronto,ON,CAN,CAN,73,218,2014,3,82,20202021,N,Playoffs
Zach Whitecloud,20242025,VGK,R,D,11,0,2,2,-3,8,0.18,0,1,0,0,0,1,0,0,8,--,17:30,--,1996-11-28,Brandon,MB,CAN,CAN,74,210,--,--,--,20192020,N,Playoffs
Tom Wilson,20242025,WSH,R,R,10,3,4,7,3,14,0.7,2,4,1,3,0,0,0,0,19,15.8,20:01,50,1994-03-29,Toronto,ON,CAN,CAN,76,225,2012,1,16,20122013,N,Playoffs
Miles Wood,20242025,COL,L,L,1,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,1,--,12:42,--,1995-09-13,Buffalo,NY,USA,USA,74,209,2013,4,100,20172018,N,Playoffs
Arber Xhekaj,20242025,MTL,L,D,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,--,10:58,--,2001-01-30,Hamilton,ON,CAN,CAN,76,240,--,--,--,20242025,N,Playoffs
Fabian Zetterlund,20242025,OTT,R,L,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,--,13:29,--,1999-08-25,Karlstad,--,SWE,SWE,71,208,2017,3,63,20242025,N,Playoffs
Artem Zub,20242025,OTT,R,D,6,0,1,1,0,2,0.17,0,1,0,0,0,0,0,0,3,--,22:36,--,1995-10-03,Khabarovsk,--,RUS,RUS,75,201,--,--,--,20242025,N,Playoffs
Mats Zuccarello,20242025,MIN,L,R,6,1,2,3,-1,0,0.5,1,2,0,1,0,0,0,1,8,12.5,18:40,--,1987-09-01,Oslo,--,NOR,NOR,68,181,--,--,--,20102011,N,Playoffs
