Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Emmitt Finnie,20252026,DET,L,C,82,13,17,30,-10,6,0.37,9,22,4,8,0,0,0,1,120,10.8,15:30,44,2005-06-27,Lethbridge,AB,CAN,CAN,73,195,2023,7,201,20252026,N,Regular Season
Oscar Fisker Molgaard,20252026,SEA,L,C,13,0,2,2,2,2,0.15,0,2,0,0,0,0,0,0,6,--,9:14,44.7,2005-02-18,Hjørring,--,DNK,DNK,72,168,2023,2,52,20252026,N,Regular Season
Cale Fleury,20252026,SEA,R,D,23,1,2,3,1,7,0.13,1,3,0,0,0,0,0,0,22,4.5,16:18,--,1998-11-19,Carlyle,SK,CAN,CAN,73,204,2017,3,87,20192020,N,Regular Season
Haydn Fleury,20252026,WPG,L,D,38,2,2,4,-18,12,0.11,2,4,0,0,0,0,0,0,26,7.7,13:56,--,1996-07-08,Carlyle,SK,CAN,CAN,76,207,2014,1,7,20172018,N,Regular Season
Warren Foegele,20252026,"LAK,OTT",L,L,68,13,4,17,0,18,0.25,12,16,1,1,0,0,0,5,105,12.4,13:46,46.7,1996-04-01,Markham,ON,CAN,CAN,74,205,2014,3,67,20172018,N,Regular Season
Tyson Foerster,20252026,PHI,R,R,29,13,4,17,8,22,0.59,10,13,3,4,0,0,0,2,61,21.3,17:18,50,2002-01-18,Alliston,ON,CAN,CAN,74,215,2020,1,23,20222023,N,Regular Season
Marcus Foligno,20252026,MIN,L,L,56,8,5,13,-12,67,0.23,6,11,2,2,0,0,0,0,65,12.3,12:51,45,1991-08-10,Buffalo,NY,USA,CAN,75,226,2009,4,104,20112012,N,Regular Season
Nick Foligno,20252026,"CHI,MIN",L,L,54,4,11,15,2,44,0.28,4,11,0,2,0,2,0,0,49,8.2,12:39,49.4,1987-10-31,Buffalo,NY,USA,USA,72,210,2006,1,28,20072008,N,Regular Season
Nolan Foote,20252026,FLA,L,L,12,1,0,1,-4,6,0.08,1,1,0,0,0,0,0,0,13,7.7,10:48,--,2000-11-29,Denver,CO,USA,USA,75,196,2019,1,27,20202021,N,Regular Season
Derek Forbort,20252026,VAN,L,D,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,--,13:56,--,1992-03-04,Duluth,MN,USA,USA,76,216,2010,1,15,20152016,N,Regular Season
Parker Ford,20252026,WPG,R,C,15,0,1,1,-2,4,0.07,0,1,0,0,0,0,0,0,10,--,9:45,45.5,2000-07-20,Wakefield,RI,USA,USA,69,181,--,--,--,20242025,N,Regular Season
Filip Forsberg,20252026,NSH,R,L,82,40,35,75,-2,34,0.91,29,49,11,26,0,0,1,3,246,16.3,18:53,31.3,1994-08-13,Ostervala,--,SWE,SWE,73,205,2012,1,11,20122013,N,Regular Season
Gustav Forsling,20252026,FLA,L,D,80,2,26,28,-5,51,0.35,2,26,0,2,0,0,0,1,112,1.8,22:38,--,1996-06-12,Linkoping,--,SWE,SWE,73,199,2014,5,126,20162017,N,Regular Season
Drew Fortescue,20252026,NYR,L,D,9,0,2,2,4,4,0.22,0,2,0,0,0,0,0,0,3,--,14:51,--,2005-04-28,New York,NY,USA,USA,74,195,2023,3,90,20252026,N,Regular Season
Liam Foudy,20252026,NYI,L,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,--,11:17,--,2000-02-04,Scarborough,ON,CAN,CAN,73,186,2018,1,18,20192020,N,Regular Season
Cam Fowler,20252026,STL,L,D,82,4,26,30,-11,14,0.37,3,20,1,9,0,1,0,1,91,4.4,21:05,--,1991-12-05,Windsor,ON,CAN,USA,74,213,2010,1,12,20102011,N,Regular Season
Adam Fox,20252026,NYR,R,D,55,9,44,53,5,20,0.96,4,28,5,24,0,1,0,1,91,9.9,23:38,--,1998-02-17,Jericho,NY,USA,USA,71,185,2016,3,66,20192020,N,Regular Season
Ethen Frank,20252026,WSH,R,R,62,12,12,24,8,18,0.39,10,20,2,4,0,0,0,0,91,13.2,12:14,16.7,1998-02-05,Aurora,CO,USA,USA,71,188,--,--,--,20242025,N,Regular Season
Trent Frederic,20252026,EDM,L,C,74,4,3,7,-15,58,0.09,4,7,0,0,0,0,0,1,77,5.2,11:02,57.1,1998-02-11,St. Louis,MO,USA,USA,75,221,2016,1,29,20182019,N,Regular Season
Anton Frondell,20252026,CHI,L,C,12,3,6,9,-1,4,0.75,3,7,0,2,0,0,0,0,36,8.3,17:42,30.2,2007-05-07,Trangsund,--,SWE,SWE,73,198,2025,1,3,20252026,N,Regular Season
Morgan Frost,20252026,CGY,L,C,82,22,21,43,-16,28,0.52,14,27,8,16,0,0,1,3,140,15.7,15:30,56.8,1999-05-14,Aurora,ON,CAN,CAN,72,193,2017,1,27,20192020,N,Regular Season
Jonah Gadjovich,20252026,FLA,L,L,10,0,3,3,2,7,0.3,0,3,0,0,0,0,0,0,8,--,7:57,--,1998-10-12,Whitby,ON,CAN,CAN,75,211,2017,2,55,20202021,N,Regular Season
Brendan Gallagher,20252026,MTL,R,R,77,7,16,23,0,39,0.3,5,18,2,5,0,0,0,0,121,5.8,12:21,60,1992-05-06,Edmonton,AB,CAN,CAN,69,185,2010,5,147,20122013,N,Regular Season
Conor Garland,20252026,"VAN,CBJ",R,R,71,12,21,33,-21,34,0.46,9,22,2,10,1,1,0,1,137,8.8,17:12,42.4,1996-03-11,Scituate,MA,USA,USA,70,165,2015,5,123,20182019,N,Regular Season
Marc Gatcomb,20252026,NYI,R,C,49,3,4,7,-3,10,0.14,3,7,0,0,0,0,0,0,55,5.5,10:05,25,1999-07-22,Woburn,MA,USA,USA,74,200,--,--,--,20242025,N,Regular Season
Jacob Gaucher,20252026,PHI,R,C,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,4,--,8:49,45.5,2001-03-09,Longueuil,QC,CAN,CAN,75,185,--,--,--,20242025,N,Regular Season
Nathan Gaucher,20252026,ANA,R,C,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,--,8:01,25,2003-11-06,Chambly,QC,CAN,CAN,75,226,2022,1,22,20252026,N,Regular Season
Adam Gaudette,20252026,SJS,R,R,66,17,8,25,-9,20,0.38,14,19,3,6,0,0,0,3,96,17.7,11:28,47.7,1996-10-03,Braintree,MA,USA,USA,73,190,2015,5,149,20172018,N,Regular Season
Freddy Gaudreau,20252026,SEA,R,C,68,7,17,24,-1,11,0.35,6,21,1,3,0,0,0,0,70,10,16:09,43.5,1993-05-01,Bromont,QC,CAN,CAN,72,184,--,--,--,20162017,N,Regular Season
Brendan Gaunce,20252026,CBJ,L,C,25,2,4,6,-1,12,0.24,0,4,0,0,2,2,0,1,29,6.9,11:54,56.9,1994-03-25,Sudbury,ON,CAN,CAN,74,222,2012,1,26,20152016,N,Regular Season
Cutter Gauthier,20252026,ANA,L,L,76,41,28,69,-2,28,0.91,30,50,11,19,0,0,1,7,285,14.4,17:15,49,2004-01-19,Skelleftea,--,SWE,USA,74,205,2022,1,5,20232024,N,Regular Season
Vladislav Gavrikov,20252026,NYR,L,D,82,14,21,35,-8,50,0.43,11,28,3,6,0,1,1,1,119,11.8,23:44,--,1995-11-21,Yaroslavl,--,RUS,RUS,75,210,2015,6,159,20192020,N,Regular Season
Conor Geekie,20252026,TBL,L,C,14,1,2,3,-3,8,0.21,1,3,0,0,0,0,0,0,10,10,9:54,44.9,2004-05-05,Strathclair,MB,CAN,CAN,76,212,2022,1,11,20242025,N,Regular Season
Morgan Geekie,20252026,BOS,R,C,81,39,29,68,-5,22,0.84,27,44,12,24,0,0,1,6,181,21.5,17:24,45.6,1998-07-20,Strathclair,MB,CAN,CAN,75,212,2017,3,67,20192020,N,Regular Season
Mason Geertsen,20252026,BUF,L,L,5,0,0,0,-1,12,0,0,0,0,0,0,0,0,0,1,--,4:07,--,1995-04-19,Drayton Valley,AB,CAN,CAN,76,231,2013,4,93,20212022,N,Regular Season
Isaiah George,20252026,NYI,L,D,4,0,1,1,1,0,0.25,0,1,0,0,0,0,0,0,2,--,13:22,--,2004-02-15,Oakville,ON,CAN,CAN,73,203,2022,4,98,20242025,N,Regular Season
Dennis Gilbert,20252026,OTT,L,D,8,0,1,1,0,2,0.13,0,1,0,0,0,0,0,0,2,--,12:41,--,1996-10-30,Buffalo,NY,USA,USA,74,216,2015,3,91,20182019,N,Regular Season
Patrick Giles,20252026,SJS,R,R,3,0,1,1,1,0,0.33,0,1,0,0,0,0,0,0,2,--,8:52,60,2000-01-03,Chevy Chase,MD,USA,USA,77,218,--,--,--,20242025,N,Regular Season
Adam Ginning,20252026,PHI,L,D,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,--,15:20,--,2000-01-13,Linkoping,--,SWE,SWE,75,196,2018,2,50,20222023,N,Regular Season
Samuel Girard,20252026,"COL,PIT",L,D,60,3,16,19,17,23,0.32,3,19,0,0,0,0,0,1,41,7.3,18:06,--,1998-05-12,Roberval,QC,CAN,CAN,70,170,2016,2,47,20172018,N,Regular Season
Zemgus Girgensons,20252026,TBL,L,C,74,9,11,20,1,31,0.27,9,20,0,0,0,0,0,2,89,10.1,14:46,44.6,1994-01-05,Riga,--,LVA,LVA,75,197,2012,1,14,20132014,N,Regular Season
Claude Giroux,20252026,OTT,R,R,82,14,35,49,20,22,0.6,13,36,1,13,0,0,0,3,138,10.1,16:18,63.1,1988-01-12,Hearst,ON,CAN,CAN,71,186,2006,1,22,20072008,N,Regular Season
Cody Glass,20252026,NJD,R,C,70,19,7,26,3,39,0.37,18,24,1,2,0,0,0,3,104,18.3,13:37,54,1999-04-01,Winnipeg,MB,CAN,CAN,75,201,2017,1,6,20192020,N,Regular Season
Luke Glendening,20252026,"NJD,PHI",R,C,70,2,7,9,-7,8,0.13,2,8,0,0,0,1,0,0,50,4,10:32,52.8,1989-04-28,Grand Rapids,MI,USA,USA,71,190,--,--,--,20132014,N,Regular Season
Gage Goncalves,20252026,TBL,L,C,74,11,22,33,26,41,0.45,11,31,0,2,0,0,0,2,77,14.3,13:05,30.4,2001-01-16,Mission,BC,CAN,CAN,73,189,2020,2,62,20232024,N,Regular Season
Barclay Goodrow,20252026,SJS,L,C,82,5,7,12,-18,73,0.15,5,12,0,0,0,0,0,0,66,7.6,11:21,40,1993-02-26,Toronto,ON,CAN,CAN,74,210,--,--,--,20142015,N,Regular Season
Shayne Gostisbehere,20252026,CAR,L,D,55,13,37,50,11,22,0.91,7,32,6,18,0,0,0,1,116,11.2,19:14,--,1993-04-20,Pembroke Pines,FL,USA,USA,71,183,2012,3,78,20142015,N,Regular Season
Yanni Gourde,20252026,TBL,L,C,82,9,19,28,-6,66,0.34,9,28,0,0,0,0,0,2,114,7.9,16:22,44.9,1991-12-15,Saint-Narcisse,QC,CAN,CAN,69,173,--,--,--,20152016,N,Regular Season
Collin Graf,20252026,SJS,R,R,81,21,25,46,6,12,0.57,19,42,0,1,2,3,1,4,118,17.8,16:27,29.2,2002-09-21,Lincoln,MA,USA,USA,73,190,--,--,--,20232024,N,Regular Season
Mikael Granlund,20252026,ANA,L,C,58,19,22,41,-9,18,0.71,11,29,8,12,0,0,2,2,117,16.2,19:10,49.7,1992-02-26,Oulu,--,FIN,FIN,70,193,2010,1,9,20122013,N,Regular Season
Kevin Gravel,20252026,NSH,L,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,--,16:36,--,1992-03-06,Kingsford,MI,USA,USA,76,205,2010,5,148,20152016,N,Regular Season
Ryan Graves,20252026,PIT,L,D,22,1,0,1,-3,10,0.05,1,1,0,0,0,0,0,0,21,4.8,15:18,--,1995-05-21,Yarmouth,NS,CAN,CAN,77,225,2013,4,110,20182019,N,Regular Season
Nikita Grebenkin,20252026,PHI,L,R,55,4,10,14,-7,46,0.25,4,14,0,0,0,0,0,0,32,12.5,11:17,66.7,2003-05-02,Serov,--,RUS,RUS,74,210,2022,5,135,20242025,N,Regular Season
Ryan Greene,20252026,CHI,R,C,81,12,17,29,-14,14,0.36,10,24,1,4,1,1,0,1,109,11,16:45,42.7,2003-10-21,St. John's,NL,CAN,CAN,73,195,2022,2,57,20242025,N,Regular Season
Jordan Greenway,20252026,BUF,L,L,40,1,5,6,-10,29,0.15,1,6,0,0,0,0,0,0,32,3.1,12:27,24.2,1997-02-16,Canton,NY,USA,USA,78,231,2015,2,50,20172018,N,Regular Season
A.J. Greer,20252026,FLA,L,L,78,17,15,32,14,113,0.41,16,31,1,1,0,0,0,2,104,16.3,12:26,22.6,1996-12-14,Joliette,QC,CAN,CAN,75,209,2015,2,39,20162017,N,Regular Season
Noah Gregor,20252026,FLA,L,L,37,4,5,9,-10,26,0.24,4,8,0,1,0,0,0,0,41,9.8,9:34,41.3,1998-07-28,Beaumont,AB,CAN,CAN,72,201,2016,4,111,20192020,N,Regular Season
Ridly Greig,20252026,OTT,L,C,77,13,22,35,12,83,0.45,11,31,1,3,1,1,0,2,129,10.1,16:42,51.2,2002-08-08,Lethbridge,AB,CAN,CAN,72,184,2020,1,28,20222023,N,Regular Season
Matvei Gridin,20252026,CGY,L,R,37,6,14,20,-14,2,0.54,5,13,1,7,0,0,0,0,70,8.6,15:10,17.6,2006-03-01,Kurgan,--,RUS,RUS,73,182,2024,1,28,20252026,N,Regular Season
Arseny Gritsyuk,20252026,NJD,L,R,66,13,18,31,-3,26,0.47,11,26,2,5,0,0,0,0,149,8.7,15:10,30.8,2001-03-15,Krasnoyarsk,--,RUS,RUS,72,195,2019,5,129,20252026,N,Regular Season
Maxim Groshev,20252026,TBL,L,D,2,0,1,1,1,0,0.5,0,1,0,0,0,0,0,0,1,--,11:30,--,2001-12-14,Agryz,--,RUS,RUS,74,196,2020,3,85,20252026,N,Regular Season
Tyson Gross,20252026,CGY,R,C,6,1,0,1,-2,2,0.17,1,1,0,0,0,0,0,0,5,20,11:02,50.9,2002-09-23,Calgary,AB,CAN,CAN,75,195,--,--,--,20252026,N,Regular Season
Bo Groulx,20252026,TOR,L,C,13,3,2,5,4,0,0.38,2,4,0,0,1,1,0,2,15,20,15:42,37.4,2000-02-06,Rouen,--,FRA,CAN,74,202,2018,2,54,20212022,N,Regular Season
Carl Grundstrom,20252026,PHI,L,R,47,9,4,13,7,19,0.28,9,12,0,0,0,1,0,1,56,16.1,11:51,28,1997-12-01,Umea,--,SWE,SWE,72,200,2016,2,57,20182019,N,Regular Season
Matt Grzelcyk,20252026,CHI,L,D,69,0,12,12,-9,32,0.17,0,8,0,3,0,1,0,0,68,--,16:58,--,1994-01-05,Charlestown,MA,USA,USA,70,180,2012,3,85,20162017,N,Regular Season
Radko Gudas,20252026,ANA,R,D,56,2,11,13,-2,67,0.23,2,13,0,0,0,0,0,0,63,3.2,16:11,--,1990-06-05,Prague,--,CZE,CZE,72,208,2010,3,66,20122013,N,Regular Season
Erik Gudbranson,20252026,CBJ,R,D,37,1,2,3,6,19,0.08,1,3,0,0,0,0,0,0,34,2.9,17:46,--,1992-01-07,Ottawa,ON,CAN,CAN,77,222,2010,1,3,20112012,N,Regular Season
Dylan Guenther,20252026,UTA,R,R,79,40,33,73,7,28,0.92,31,49,9,24,0,0,3,6,242,16.5,17:24,41.3,2003-04-10,Edmonton,AB,CAN,CAN,73,191,2021,1,9,20222023,N,Regular Season
Jake Guentzel,20252026,TBL,L,C,81,38,50,88,13,61,1.09,28,56,8,30,2,2,2,5,220,17.3,20:15,47.8,1994-10-06,Omaha,NE,USA,USA,71,176,2013,3,77,20162017,N,Regular Season
Kaiden Guhle,20252026,MTL,L,D,39,2,9,11,5,41,0.28,2,11,0,0,0,0,0,2,40,5,19:28,--,2002-01-18,Edmonton,AB,CAN,CAN,75,202,2020,1,16,20222023,N,Regular Season
Erik Gustafsson,20252026,DET,L,D,2,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,3,--,18:45,--,1992-03-14,Nynashamn,--,SWE,SWE,72,190,2012,4,93,20152016,N,Regular Season
Viking Gustafsson Nyberg,20252026,MIN,L,D,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,--,21:18,--,2003-09-21,Stockholm,--,SWE,SWE,78,225,--,--,--,20252026,N,Regular Season
Brandon Hagel,20252026,TBL,L,L,71,36,38,74,34,58,1.04,30,61,5,12,1,1,0,6,214,16.8,19:46,41.3,1998-08-27,Saskatoon,SK,CAN,CAN,74,186,2016,6,159,20192020,N,Regular Season
James Hagens,20252026,BOS,L,C,2,0,1,1,1,2,0.5,0,1,0,0,0,0,0,0,2,--,14:33,100,2006-11-03,Hauppauge,NY,USA,USA,71,177,2025,1,7,20252026,N,Regular Season
Nicolas Hague,20252026,NSH,L,D,62,3,12,15,-10,47,0.24,3,14,0,0,0,1,0,1,56,5.4,19:38,--,1998-12-05,Kitchener,ON,CAN,CAN,78,245,2017,2,34,20192020,N,Regular Season
Hunter Haight,20252026,MIN,R,C,9,1,1,2,-5,4,0.22,1,2,0,0,0,0,0,0,13,7.7,10:50,44.8,2004-04-04,Strathroy,ON,CAN,CAN,70,173,2022,2,47,20252026,N,Regular Season
Taylor Hall,20252026,CAR,L,L,80,18,30,48,6,44,0.6,15,41,3,7,0,0,0,1,137,13.1,14:32,40.8,1991-11-14,Calgary,AB,CAN,CAN,73,210,2010,1,1,20102011,N,Regular Season
Filip Hallander,20252026,PIT,L,C,13,1,3,4,4,2,0.31,0,3,0,0,1,1,0,1,22,4.5,13:09,--,2000-06-29,Sundsvall,--,SWE,SWE,73,203,2018,2,58,20212022,N,Regular Season
Stephen Halliday,20252026,OTT,L,C,30,4,7,11,0,2,0.37,4,8,0,3,0,0,0,0,34,11.8,8:31,38.8,2002-07-02,Ajax,ON,CAN,CAN,76,214,2022,4,104,20252026,N,Regular Season
Brian Halonen,20252026,NJD,R,L,15,1,1,2,-1,9,0.13,1,2,0,0,0,0,0,1,7,14.3,7:37,--,1999-01-11,Delano,MN,USA,USA,72,207,--,--,--,20232024,N,Regular Season
Lenni Hameenaho,20252026,NJD,R,R,33,2,6,8,-3,14,0.24,2,8,0,0,0,0,0,0,47,4.3,12:11,--,2004-11-07,Kajaani,--,FIN,FIN,73,195,2023,2,58,20252026,N,Regular Season
Dougie Hamilton,20252026,NJD,R,D,77,12,27,39,-2,50,0.51,8,25,4,14,0,0,0,3,203,5.9,21:32,--,1993-06-17,Toronto,ON,CAN,CAN,78,230,2011,1,9,20122013,N,Regular Season
Travis Hamonic,20252026,DET,R,D,26,0,2,2,-11,29,0.08,0,2,0,0,0,0,0,0,21,--,14:23,--,1990-08-16,St. Malo,MB,CAN,CAN,73,193,2008,2,53,20102011,N,Regular Season
Noah Hanifin,20252026,VGK,L,D,71,3,25,28,0,14,0.39,3,21,0,7,0,0,0,0,135,2.2,22:36,--,1997-01-25,Boston,MA,USA,USA,75,206,2015,1,5,20152016,N,Regular Season
Joel Hanley,20252026,CGY,L,D,68,0,7,7,-5,44,0.1,0,7,0,0,0,0,0,0,43,--,14:40,--,1991-06-08,Keswick,ON,CAN,CAN,71,186,--,--,--,20152016,N,Regular Season
Jansen Harkins,20252026,ANA,L,C,44,3,5,8,-6,28,0.18,3,8,0,0,0,0,0,0,37,8.1,9:35,51.4,1997-05-23,Cleveland,OH,USA,USA,73,197,2015,2,47,20192020,N,Regular Season
Thomas Harley,20252026,DAL,L,D,70,6,30,36,3,26,0.51,5,29,1,7,0,0,2,4,113,5.3,23:03,--,2001-08-19,Syracuse,NY,USA,CAN,75,214,2019,1,18,20212022,N,Regular Season
Jordan Harris,20252026,BOS,L,D,8,1,2,3,0,0,0.38,1,3,0,0,0,0,0,0,12,8.3,15:54,--,2000-07-07,Haverhill,MA,USA,USA,72,189,2018,3,71,20212022,N,Regular Season
Ryan Hartman,20252026,MIN,R,R,76,23,20,43,-1,48,0.57,17,36,6,7,0,0,0,4,167,13.8,16:45,45.3,1994-09-20,Hilton Head Island,SC,USA,USA,72,197,2013,1,30,20142015,N,Regular Season
Rafael Harvey-Pinard,20252026,PIT,L,L,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,--,11:01,--,1999-01-06,Saguenay,QC,CAN,CAN,69,179,2019,7,201,20212022,N,Regular Season
Garnet Hathaway,20252026,PHI,R,R,66,1,2,3,-6,59,0.05,1,3,0,0,0,0,0,0,34,2.9,10:24,60,1991-11-23,Naples,FL,USA,USA,74,212,--,--,--,20152016,N,Regular Season
Erik Haula,20252026,NSH,L,L,81,14,24,38,-15,64,0.47,9,24,4,12,1,2,0,1,127,11,16:40,49.2,1991-03-23,Pori,--,FIN,FIN,71,191,2009,7,182,20132014,N,Regular Season
John Hayden,20252026,SEA,R,C,3,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,2,--,10:05,40,1995-02-14,Chicago,IL,USA,USA,75,223,2013,3,74,20162017,N,Regular Season
Avery Hayes,20252026,PIT,R,R,16,5,0,5,-4,12,0.31,5,5,0,0,0,0,0,0,25,20,11:10,20,2002-10-10,Westland,MI,USA,USA,70,180,--,--,--,20252026,N,Regular Season
Kevin Hayes,20252026,PIT,L,R,28,4,4,8,-1,8,0.29,4,8,0,0,0,0,0,1,45,8.9,12:28,40.3,1992-05-08,Dorchester,MA,USA,USA,75,217,2010,1,24,20142015,N,Regular Season
Luke Haymes,20252026,TOR,L,C,4,0,1,1,-2,2,0.25,0,1,0,0,0,0,0,0,3,--,13:33,30.8,2003-07-28,Ottawa,ON,CAN,CAN,73,192,--,--,--,20252026,N,Regular Season
Barrett Hayton,20252026,UTA,L,C,67,10,15,25,3,54,0.37,6,19,4,6,0,0,0,1,119,8.4,15:07,52.6,2000-06-09,Peterborough,ON,CAN,CAN,73,200,2018,1,5,20192020,N,Regular Season
Victor Hedman,20252026,TBL,L,D,33,1,16,17,-1,10,0.52,1,11,0,6,0,0,0,0,50,2,18:52,--,1990-12-18,Ornskoldsvik,--,SWE,SWE,79,244,2009,1,2,20092010,N,Regular Season
Emil Heineman,20252026,NYI,L,L,82,22,9,31,-13,18,0.38,18,27,4,4,0,0,0,1,174,12.6,16:37,35,2001-11-16,Leksand,--,SWE,SWE,74,204,2020,2,43,20232024,N,Regular Season
Danton Heinen,20252026,"PIT,CBJ",L,L,46,6,6,12,7,16,0.26,6,12,0,0,0,0,0,0,44,13.6,11:20,36,1995-07-05,Langley,BC,CAN,CAN,74,187,2014,4,116,20162017,N,Regular Season
Ville Heinola,20252026,WPG,L,D,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,--,14:06,--,2001-03-02,Honkajoki,--,FIN,FIN,72,181,2019,1,20,20192020,N,Regular Season
Miro Heiskanen,20252026,DAL,L,D,77,9,54,63,9,30,0.82,6,34,2,28,1,1,1,3,148,6.1,25:28,--,1999-07-18,Espoo,--,FIN,FIN,74,197,2017,1,3,20182019,N,Regular Season
Konsta Helenius,20252026,BUF,R,C,9,1,3,4,1,0,0.44,1,4,0,0,0,0,0,0,15,6.7,11:55,41.7,2006-05-11,Ylojarvi,--,FIN,FIN,71,190,2024,1,14,20252026,N,Regular Season
Samuel Helenius,20252026,LAK,L,C,53,5,4,9,-6,50,0.17,5,9,0,0,0,0,0,0,38,13.2,7:59,45.2,2002-11-26,Dallas,TX,USA,FIN,78,225,2021,2,59,20242025,N,Regular Season
Drew Helleson,20252026,ANA,R,D,60,2,13,15,-4,20,0.25,2,13,0,0,0,2,0,0,39,5.1,16:58,--,2001-03-26,Farmington,MN,USA,USA,75,208,2019,2,47,20222023,N,Regular Season
Adam Henrique,20252026,EDM,L,C,65,3,12,15,-12,18,0.23,3,10,0,3,0,2,0,0,91,3.3,13:14,54,1990-02-06,Brantford,ON,CAN,CAN,72,195,2008,3,82,20102011,N,Regular Season
Tomas Hertl,20252026,VGK,L,C,82,24,34,58,-17,39,0.71,11,33,13,25,0,0,2,4,202,11.9,17:02,57.8,1993-11-12,Praha,--,CZE,CZE,75,220,2012,1,17,20132014,N,Regular Season
Tyson Hinds,20252026,ANA,L,D,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,--,15:37,--,2003-03-12,Gatineau,QC,CAN,CAN,75,201,2021,3,76,20252026,N,Regular Season
Vinnie Hinostroza,20252026,"MIN,FLA",R,C,65,6,12,18,-12,31,0.28,6,16,0,2,0,0,0,2,65,9.2,10:56,46.8,1994-04-03,Chicago,IL,USA,USA,70,183,2012,6,169,20152016,N,Regular Season
Roope Hintz,20252026,DAL,L,C,53,15,29,44,16,18,0.83,9,25,6,19,0,0,1,1,126,11.9,17:20,59.1,1996-11-17,Nokia,--,FIN,FIN,75,217,2015,2,49,20182019,N,Regular Season
Nico Hischier,20252026,NJD,L,C,82,28,38,66,-6,29,0.8,17,42,11,23,0,1,3,6,211,13.3,20:43,55.8,1999-01-04,Naters,--,CHE,CHE,73,200,2017,1,1,20172018,N,Regular Season
Hayden Hodgson,20252026,OTT,R,R,10,0,0,0,-2,11,0,0,0,0,0,0,0,0,0,4,--,7:02,--,1996-03-02,Windsor,ON,CAN,CAN,74,226,--,--,--,20212022,N,Regular Season
Nils Hoglander,20252026,VAN,L,L,38,2,3,5,-4,8,0.13,2,5,0,0,0,0,0,0,35,5.7,11:31,100,2000-12-20,Bockträsk,--,SWE,SWE,69,185,2019,2,40,20202021,N,Regular Season
Justin Holl,20252026,STL,R,D,9,1,1,2,5,6,0.22,1,2,0,0,0,0,0,1,7,14.3,15:40,--,1992-01-30,Tonka Bay,MN,USA,USA,76,194,2010,2,54,20172018,N,Regular Season
Dylan Holloway,20252026,STL,L,L,59,22,29,51,13,20,0.86,18,43,4,8,0,0,1,2,162,13.6,18:15,48.4,2001-09-23,Calgary,AB,CAN,CAN,73,207,2020,1,14,20222023,N,Regular Season
Pontus Holmberg,20252026,TBL,L,R,70,11,11,22,1,31,0.31,11,22,0,0,0,0,0,2,90,12.2,13:21,36.5,1999-03-09,Vasteras,--,SWE,SWE,72,201,2018,6,156,20222023,N,Regular Season
Simon Holmstrom,20252026,NYI,L,R,79,19,22,41,4,16,0.52,16,33,1,4,2,4,2,5,100,19,16:44,23.5,2001-05-24,Tranas,--,SWE,SWE,73,208,2019,1,23,20222023,N,Regular Season
Alexander Holtz,20252026,VGK,R,R,28,3,6,9,-1,10,0.32,3,9,0,0,0,0,0,0,30,10,11:29,21.4,2002-01-23,Stockholm,--,SWE,SWE,72,198,2020,1,7,20212022,N,Regular Season
Samuel Honzek,20252026,CGY,L,L,18,2,2,4,1,2,0.22,2,4,0,0,0,0,0,0,22,9.1,12:21,54.5,2004-11-12,Trencin,--,SVK,SVK,76,186,2023,1,16,20242025,N,Regular Season
Bo Horvat,20252026,NYI,L,C,68,31,26,57,8,40,0.84,23,40,7,16,1,1,2,7,226,13.7,20:46,56.3,1995-04-05,London,ON,CAN,CAN,73,225,2013,1,9,20142015,N,Regular Season
Mikulas Hovorka,20252026,FLA,R,D,4,0,1,1,-1,0,0.25,0,1,0,0,0,0,0,0,3,--,14:55,--,2001-07-01,Praha,--,CZE,CZE,78,229,--,--,--,20252026,N,Regular Season
Isaac Howard,20252026,EDM,L,L,29,2,3,5,-6,12,0.17,2,5,0,0,0,0,0,0,36,5.6,10:19,--,2004-03-30,Hudson,WI,USA,USA,70,180,2022,1,31,20252026,N,Regular Season
Brett Howden,20252026,VGK,L,C,58,12,10,22,-9,41,0.38,12,19,0,3,0,0,0,1,66,18.2,14:54,50.3,1998-03-29,Oakbank,MB,CAN,CAN,74,201,2016,1,27,20182019,N,Regular Season
Filip Hronek,20252026,VAN,R,D,82,8,41,49,-23,33,0.6,4,26,4,21,0,2,0,1,137,5.8,25:00,--,1997-11-02,Hradec Kralove,--,CZE,CZE,72,190,2016,2,53,20182019,N,Regular Season
