Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Martin Fehervary,20242025,WSH,L,D,81,5,20,25,18,25,0.31,5,23,0,0,0,2,0,0,76,6.6,19:00,--,1999-10-06,Bratislava,--,SVK,SVK,74,215,2018,2,46,20192020,N,Regular Season
Tye Felhaber,20242025,COL,L,L,5,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,--,5:31,--,1998-08-05,Pembroke,ON,CAN,CAN,71,185,--,--,--,20242025,N,Regular Season
Domenick Fensore,20242025,CAR,L,D,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,--,19:04,--,2001-09-07,Thornwood,NY,USA,USA,69,175,2019,3,90,20242025,N,Regular Season
Mario Ferraro,20242025,SJS,L,D,78,5,12,17,-25,53,0.22,5,16,0,0,0,1,0,1,79,6.3,21:24,--,1998-09-17,Toronto,ON,CAN,CAN,71,200,2017,2,49,20192020,N,Regular Season
Kevin Fiala,20242025,LAK,L,L,81,35,25,60,-7,38,0.74,21,35,14,25,0,0,0,6,244,14.3,18:31,40.5,1996-07-22,St. Gallen,--,CHE,CHE,72,205,2014,1,11,20142015,N,Regular Season
Jack Finley,20242025,TBL,R,C,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,--,8:25,60,2002-09-02,St. Louis,MO,USA,USA,78,227,2020,2,57,20242025,N,Regular Season
Christian Fischer,20242025,"DET,CBJ",R,R,46,1,6,7,-6,11,0.15,1,7,0,0,0,0,0,0,31,3.2,11:07,56.3,1997-04-15,Chicago,IL,USA,USA,74,212,2015,2,32,20162017,N,Regular Season
Cale Fleury,20242025,SEA,R,D,14,0,1,1,1,0,0.07,0,1,0,0,0,0,0,0,16,--,12:52,--,1998-11-19,Carlyle,SK,CAN,CAN,73,204,2017,3,87,20192020,N,Regular Season
Haydn Fleury,20242025,WPG,L,D,39,0,7,7,-12,6,0.18,0,7,0,0,0,0,0,0,38,--,15:56,--,1996-07-08,Carlyle,SK,CAN,CAN,76,207,2014,1,7,20172018,N,Regular Season
Warren Foegele,20242025,LAK,L,L,82,24,22,46,36,24,0.56,23,44,1,2,0,0,0,7,199,12.1,16:10,40.7,1996-04-01,Markham,ON,CAN,CAN,74,205,2014,3,67,20172018,N,Regular Season
Tyson Foerster,20242025,PHI,R,R,81,25,18,43,-9,49,0.53,19,35,6,8,0,0,0,2,142,17.6,16:52,--,2002-01-18,Alliston,ON,CAN,CAN,74,215,2020,1,23,20222023,N,Regular Season
Marcus Foligno,20242025,MIN,L,L,77,14,15,29,7,75,0.38,14,29,0,0,0,0,0,1,91,15.4,14:29,36.8,1991-08-10,Buffalo,NY,USA,CAN,75,226,2009,4,104,20112012,N,Regular Season
Nick Foligno,20242025,CHI,L,L,78,15,20,35,-17,48,0.45,11,29,2,4,2,2,0,1,104,14.4,15:55,48.4,1987-10-31,Buffalo,NY,USA,USA,72,210,2006,1,28,20072008,N,Regular Season
Nolan Foote,20242025,NJD,L,L,7,0,1,1,0,0,0.14,0,1,0,0,0,0,0,0,5,--,9:49,50,2000-11-29,Denver,CO,USA,USA,75,196,2019,1,27,20202021,N,Regular Season
Derek Forbort,20242025,VAN,L,D,54,2,9,11,-7,45,0.2,2,10,0,1,0,0,0,1,39,5.1,17:06,--,1992-03-04,Duluth,MN,USA,USA,76,216,2010,1,15,20152016,N,Regular Season
Parker Ford,20242025,WPG,R,C,3,1,0,1,1,2,0.33,1,1,0,0,0,0,0,0,2,50,7:50,--,2000-07-20,Wakefield,RI,USA,USA,69,181,--,--,--,20242025,N,Regular Season
Filip Forsberg,20242025,NSH,R,L,82,31,45,76,-27,44,0.93,21,50,10,26,0,0,0,3,281,11,18:38,23.5,1994-08-13,Ostervala,--,SWE,SWE,73,205,2012,1,11,20122013,N,Regular Season
Gustav Forsling,20242025,FLA,L,D,80,11,20,31,33,16,0.39,10,28,0,1,1,2,1,1,195,5.6,22:57,--,1996-06-12,Linkoping,--,SWE,SWE,73,199,2014,5,126,20162017,N,Regular Season
Liam Foudy,20242025,NYI,L,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,--,7:27,--,2000-02-04,Scarborough,ON,CAN,CAN,73,186,2018,1,18,20192020,N,Regular Season
Cam Fowler,20242025,"ANA,STL",L,D,68,9,31,40,12,14,0.59,7,32,2,8,0,0,1,1,88,10.2,21:33,--,1991-12-05,Windsor,ON,CAN,USA,74,213,2010,1,12,20102011,N,Regular Season
Adam Fox,20242025,NYR,R,D,74,10,51,61,9,32,0.82,8,40,1,18,1,3,0,2,135,7.4,23:15,--,1998-02-17,Jericho,NY,USA,USA,71,185,2016,3,66,20192020,N,Regular Season
Ethen Frank,20242025,WSH,R,C,24,4,3,7,3,6,0.29,4,6,0,1,0,0,0,1,23,17.4,10:49,--,1998-02-05,Aurora,CO,USA,USA,71,188,--,--,--,20242025,N,Regular Season
Trent Frederic,20242025,"BOS,EDM",L,C,58,8,7,15,-16,44,0.26,7,12,1,3,0,0,0,0,78,10.3,13:43,43.7,1998-02-11,St. Louis,MO,USA,USA,75,221,2016,1,29,20182019,N,Regular Season
Mark Friedman,20242025,VAN,R,D,5,0,0,0,-4,10,0,0,0,0,0,0,0,0,0,4,--,14:04,--,1995-12-25,Toronto,ON,CAN,CAN,71,185,2014,3,86,20182019,N,Regular Season
Morgan Frost,20242025,"PHI,CGY",L,C,81,14,23,37,-17,22,0.46,12,22,2,15,0,0,0,2,144,9.7,15:45,51.2,1999-05-14,Aurora,ON,CAN,CAN,72,193,2017,1,27,20192020,N,Regular Season
Jonah Gadjovich,20242025,FLA,L,L,42,4,0,4,-7,60,0.1,4,4,0,0,0,0,0,2,43,9.3,8:27,60,1998-10-12,Whitby,ON,CAN,CAN,75,211,2017,2,55,20202021,N,Regular Season
Brendan Gallagher,20242025,MTL,R,R,82,21,17,38,-6,39,0.46,16,31,5,7,0,0,0,1,148,14.2,13:55,--,1992-05-06,Edmonton,AB,CAN,CAN,69,185,2010,5,147,20122013,N,Regular Season
Conor Garland,20242025,VAN,R,R,81,19,31,50,-13,52,0.62,12,34,7,16,0,0,2,4,171,11.1,18:39,27.8,1996-03-11,Scituate,MA,USA,USA,70,165,2015,5,123,20182019,N,Regular Season
Marc Gatcomb,20242025,NYI,R,C,39,8,1,9,-4,11,0.23,8,9,0,0,0,0,0,1,41,19.5,9:47,41.7,1999-07-22,Woburn,MA,USA,USA,74,200,--,--,--,20242025,N,Regular Season
Jacob Gaucher,20242025,PHI,R,C,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,--,7:21,66.7,2001-03-09,Longueuil,QC,CAN,CAN,75,185,--,--,--,20242025,N,Regular Season
Adam Gaudette,20242025,OTT,R,R,81,19,7,26,12,12,0.32,16,23,3,3,0,0,0,4,90,21.1,10:25,50.3,1996-10-03,Braintree,MA,USA,USA,73,190,2015,5,149,20172018,N,Regular Season
Freddy Gaudreau,20242025,MIN,R,C,82,18,19,37,-2,8,0.45,13,32,5,5,0,0,0,2,110,16.4,15:40,48.2,1993-05-01,Bromont,QC,CAN,CAN,72,184,--,--,--,20162017,N,Regular Season
Brendan Gaunce,20242025,MIN,L,C,12,0,1,1,-4,4,0.08,0,1,0,0,0,0,0,0,11,--,9:42,48.1,1994-03-25,Sudbury,ON,CAN,CAN,74,222,2012,1,26,20152016,N,Regular Season
Cutter Gauthier,20242025,ANA,L,L,82,20,24,44,8,20,0.54,18,38,2,6,0,0,2,3,190,10.5,14:09,37.5,2004-01-19,Skelleftea,--,SWE,USA,74,205,2022,1,5,20232024,N,Regular Season
Julien Gauthier,20242025,NYI,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,7:42,--,1997-10-15,Pointe-aux-Trembles,QC,CAN,CAN,76,230,2016,1,21,20192020,N,Regular Season
Vladislav Gavrikov,20242025,LAK,L,D,82,5,25,30,26,28,0.37,5,29,0,0,0,1,0,0,112,4.5,23:05,--,1995-11-21,Yaroslavl,--,RUS,RUS,75,210,2015,6,159,20192020,N,Regular Season
Conor Geekie,20242025,TBL,L,C,52,8,6,14,-4,16,0.27,7,12,1,2,0,0,0,3,60,13.3,12:20,42.4,2004-05-05,Strathclair,MB,CAN,CAN,76,212,2022,1,11,20242025,N,Regular Season
Morgan Geekie,20242025,BOS,R,C,77,33,24,57,3,22,0.74,29,48,4,9,0,0,0,4,150,22,16:55,46.5,1998-07-20,Strathclair,MB,CAN,CAN,75,212,2017,3,67,20192020,N,Regular Season
Isaiah George,20242025,NYI,L,D,33,1,4,5,-3,6,0.15,1,5,0,0,0,0,0,1,26,3.8,15:39,--,2004-02-15,Oakville,ON,CAN,CAN,73,203,2022,4,98,20242025,N,Regular Season
Dennis Gilbert,20242025,"BUF,OTT",L,D,29,0,6,6,-3,50,0.21,0,6,0,0,0,0,0,0,9,--,10:29,--,1996-10-30,Buffalo,NY,USA,USA,74,216,2015,3,91,20182019,N,Regular Season
Patrick Giles,20242025,"FLA,SJS",R,R,17,1,0,1,-3,0,0.06,1,1,0,0,0,0,0,0,15,6.7,9:14,34,2000-01-03,Chevy Chase,MD,USA,USA,77,218,--,--,--,20242025,N,Regular Season
Adam Ginning,20242025,PHI,L,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,--,12:48,--,2000-01-13,Linkoping,--,SWE,SWE,75,196,2018,2,50,20222023,N,Regular Season
Samuel Girard,20242025,COL,L,D,73,3,21,24,7,14,0.33,3,23,0,1,0,0,1,2,95,3.2,20:51,--,1998-05-12,Roberval,QC,CAN,CAN,70,170,2016,2,47,20172018,N,Regular Season
Zemgus Girgensons,20242025,TBL,L,C,82,2,4,6,-7,47,0.07,2,6,0,0,0,0,0,1,83,2.4,11:40,47.3,1994-01-05,Riga,--,LVA,LVA,75,197,2012,1,14,20132014,N,Regular Season
Claude Giroux,20242025,OTT,R,R,81,15,35,50,-8,18,0.62,11,31,4,18,0,1,0,3,138,10.9,18:12,61.5,1988-01-12,Hearst,ON,CAN,CAN,71,186,2006,1,22,20072008,N,Regular Season
Cody Glass,20242025,"PIT,NJD",R,C,65,6,16,22,-5,16,0.34,5,20,1,2,0,0,0,1,91,6.6,13:39,51.4,1999-04-01,Winnipeg,MB,CAN,CAN,75,201,2017,1,6,20192020,N,Regular Season
Luke Glendening,20242025,TBL,R,C,77,4,3,7,-9,10,0.09,3,5,0,0,1,2,0,0,51,7.8,10:47,57,1989-04-28,Grand Rapids,MI,USA,USA,71,190,--,--,--,20132014,N,Regular Season
Gage Goncalves,20242025,TBL,L,C,60,8,12,20,7,14,0.33,7,18,1,2,0,0,0,1,61,13.1,12:48,50,2001-01-16,Mission,BC,CAN,CAN,73,189,2020,2,62,20232024,N,Regular Season
Barclay Goodrow,20242025,SJS,L,C,77,5,3,8,-37,75,0.1,4,7,0,0,1,1,0,0,73,6.8,13:47,42.9,1993-02-26,Toronto,ON,CAN,CAN,74,210,--,--,--,20142015,N,Regular Season
Shayne Gostisbehere,20242025,CAR,L,D,70,7,38,45,1,52,0.64,3,18,4,27,0,0,0,0,122,5.7,18:31,--,1993-04-20,Pembroke Pines,FL,USA,USA,71,183,2012,3,78,20142015,N,Regular Season
Yanni Gourde,20242025,"SEA,TBL",L,C,57,7,24,31,-1,52,0.54,7,30,0,1,0,0,0,2,75,9.3,16:03,49.6,1991-12-15,Saint-Narcisse,QC,CAN,CAN,69,173,--,--,--,20152016,N,Regular Season
Collin Graf,20242025,SJS,R,R,33,5,6,11,-4,8,0.33,3,6,1,4,1,1,0,1,40,12.5,15:52,33.3,2002-09-21,Lincoln,MA,USA,USA,73,190,--,--,--,20232024,N,Regular Season
Mikael Granlund,20242025,"SJS,DAL",L,C,83,22,44,66,0,28,0.8,16,46,5,19,1,1,1,4,169,13,19:27,49.6,1992-02-26,Oulu,--,FIN,FIN,70,193,2010,1,9,20122013,N,Regular Season
Helge Grans,20242025,PHI,R,D,6,0,1,1,0,2,0.17,0,1,0,0,0,0,0,0,5,--,14:28,--,2002-05-10,Ljungby,--,SWE,SWE,76,205,2020,2,35,20242025,N,Regular Season
Kevin Gravel,20242025,NSH,L,D,6,0,1,1,3,0,0.17,0,1,0,0,0,0,0,0,6,--,17:50,--,1992-03-06,Kingsford,MI,USA,USA,76,205,2010,5,148,20152016,N,Regular Season
Ryan Graves,20242025,PIT,L,D,61,1,3,4,-15,29,0.07,1,4,0,0,0,0,0,0,39,2.6,14:59,--,1995-05-21,Yarmouth,NS,CAN,CAN,77,225,2013,4,110,20182019,N,Regular Season
Nikita Grebenkin,20242025,TOR,L,R,7,0,0,0,-3,2,0,0,0,0,0,0,0,0,0,2,--,8:45,100,2003-05-02,Serov,--,RUS,RUS,74,210,2022,5,135,20242025,N,Regular Season
Ryan Greene,20242025,CHI,R,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,--,13:12,33.3,2003-10-21,St. John's,NL,CAN,CAN,73,195,2022,2,57,20242025,N,Regular Season
Jordan Greenway,20242025,BUF,L,L,34,3,5,8,-4,45,0.24,3,8,0,0,0,0,0,0,36,8.3,15:04,20.6,1997-02-16,Canton,NY,USA,USA,78,231,2015,2,50,20172018,N,Regular Season
A.J. Greer,20242025,FLA,L,L,81,6,11,17,4,130,0.21,5,16,0,0,1,1,0,3,86,7,9:36,34,1996-12-14,Joliette,QC,CAN,CAN,75,209,2015,2,39,20162017,N,Regular Season
Noah Gregor,20242025,"OTT,SJS",L,L,52,4,3,7,-21,28,0.13,3,6,0,0,1,1,0,2,60,6.7,11:06,57.1,1998-07-28,Beaumont,AB,CAN,CAN,72,201,2016,4,111,20192020,N,Regular Season
Ridly Greig,20242025,OTT,L,C,78,13,21,34,-11,60,0.44,8,21,3,9,2,4,0,2,119,10.9,17:05,54.7,2002-08-08,Lethbridge,AB,CAN,CAN,72,184,2020,1,28,20222023,N,Regular Season
Carl Grundstrom,20242025,SJS,L,R,56,3,6,9,-21,24,0.16,3,9,0,0,0,0,0,0,88,3.4,9:36,42.9,1997-12-01,Umea,--,SWE,SWE,72,200,2016,2,57,20182019,N,Regular Season
Matt Grzelcyk,20242025,PIT,L,D,82,1,39,40,-6,16,0.49,1,25,0,15,0,0,0,0,94,1.1,20:37,--,1994-01-05,Charlestown,MA,USA,USA,70,180,2012,3,85,20162017,N,Regular Season
Radko Gudas,20242025,ANA,R,D,81,1,15,16,4,86,0.2,1,16,0,0,0,0,0,0,89,1.1,19:52,--,1990-06-05,Prague,--,CZE,CZE,72,208,2010,3,66,20122013,N,Regular Season
Erik Gudbranson,20242025,CBJ,R,D,16,0,4,4,1,6,0.25,0,4,0,0,0,0,0,0,12,--,17:46,--,1992-01-07,Ottawa,ON,CAN,CAN,77,222,2010,1,3,20112012,N,Regular Season
Dylan Guenther,20242025,UTA,R,R,70,27,33,60,-4,26,0.86,15,31,12,29,0,0,3,9,204,13.2,17:00,34.5,2003-04-10,Edmonton,AB,CAN,CAN,73,191,2021,1,9,20222023,N,Regular Season
Jake Guentzel,20242025,TBL,L,C,80,41,39,80,18,24,1,23,51,17,28,1,1,0,5,217,18.9,20:00,46.1,1994-10-06,Omaha,NE,USA,USA,71,176,2013,3,77,20162017,N,Regular Season
Kaiden Guhle,20242025,MTL,L,D,55,6,12,18,6,47,0.33,6,17,0,0,0,1,0,1,71,8.5,21:11,--,2002-01-18,Edmonton,AB,CAN,CAN,75,202,2020,1,16,20222023,N,Regular Season
Danil Gushchin,20242025,SJS,L,L,12,0,1,1,-3,6,0.08,0,1,0,0,0,0,0,0,16,--,12:18,100,2002-02-06,Yekaterinburg,--,RUS,RUS,68,165,2020,3,76,20222023,N,Regular Season
David Gustafsson,20242025,WPG,L,C,36,2,4,6,10,7,0.17,2,6,0,0,0,0,0,0,30,6.7,8:59,50,2000-04-11,Tingsryd,--,SWE,SWE,74,196,2018,2,60,20192020,N,Regular Season
Erik Gustafsson,20242025,DET,L,D,60,2,16,18,-19,20,0.3,1,9,1,9,0,0,0,0,67,3,16:19,--,1992-03-14,Nynashamn,--,SWE,SWE,72,190,2012,4,93,20152016,N,Regular Season
Brandon Hagel,20242025,TBL,L,L,82,35,55,90,33,58,1.1,32,72,0,11,3,7,0,4,228,15.4,20:45,34.8,1998-08-27,Saskatoon,SK,CAN,CAN,74,186,2016,6,159,20192020,N,Regular Season
Robert Hagg,20242025,VGK,L,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,11:09,--,1995-02-08,Uppsala,--,SWE,SWE,74,210,2013,2,41,20162017,N,Regular Season
Nicolas Hague,20242025,VGK,L,D,68,5,7,12,-2,40,0.18,5,12,0,0,0,0,0,1,74,6.8,17:00,--,1998-12-05,Kitchener,ON,CAN,CAN,78,245,2017,2,34,20192020,N,Regular Season
Jani Hakanpää,20242025,TOR,R,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,--,14:05,--,1992-03-31,Kirkkonummi,--,FIN,FIN,79,225,2010,4,104,20192020,N,Regular Season
Taylor Hall,20242025,"CHI,CAR",L,L,77,18,24,42,-14,36,0.55,13,33,5,9,0,0,0,3,144,12.5,15:10,46.2,1991-11-14,Calgary,AB,CAN,CAN,73,210,2010,1,1,20102011,N,Regular Season
Brian Halonen,20242025,NJD,R,L,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,--,13:54,--,1999-01-11,Delano,MN,USA,USA,72,207,--,--,--,20232024,N,Regular Season
Dougie Hamilton,20242025,NJD,R,D,64,9,31,40,8,30,0.63,4,25,5,15,0,0,0,3,186,4.8,19:51,--,1993-06-17,Toronto,ON,CAN,CAN,78,230,2011,1,9,20122013,N,Regular Season
Travis Hamonic,20242025,OTT,R,D,59,1,6,7,-16,19,0.12,1,7,0,0,0,0,0,0,72,1.4,17:04,--,1990-08-16,St. Malo,MB,CAN,CAN,73,193,2008,2,53,20102011,N,Regular Season
Noah Hanifin,20242025,VGK,L,D,80,10,29,39,8,14,0.49,8,29,2,10,0,0,0,2,145,6.9,21:33,--,1997-01-25,Boston,MA,USA,USA,75,206,2015,1,5,20152016,N,Regular Season
Joel Hanley,20242025,CGY,L,D,53,2,7,9,12,21,0.17,2,9,0,0,0,0,0,1,42,4.8,18:35,--,1991-06-08,Keswick,ON,CAN,CAN,71,186,--,--,--,20152016,N,Regular Season
Mike Hardman,20242025,NJD,L,L,2,0,1,1,0,0,0.5,0,1,0,0,0,0,0,0,2,--,9:03,--,1999-02-05,Hanover,MA,USA,USA,74,205,--,--,--,20202021,N,Regular Season
Jansen Harkins,20242025,ANA,L,C,62,2,4,6,-13,21,0.1,2,6,0,0,0,0,0,1,49,4.1,10:56,53.4,1997-05-23,Cleveland,OH,USA,USA,73,197,2015,2,47,20192020,N,Regular Season
Thomas Harley,20242025,DAL,L,D,78,16,34,50,32,16,0.64,15,35,1,15,0,0,2,3,171,9.4,23:23,--,2001-08-19,Syracuse,NY,USA,CAN,75,214,2019,1,18,20212022,N,Regular Season
Jordan Harris,20242025,CBJ,L,D,33,1,4,5,-1,6,0.15,1,5,0,0,0,0,0,0,15,6.7,11:23,--,2000-07-07,Haverhill,MA,USA,USA,72,189,2018,3,71,20212022,N,Regular Season
Ryan Hartman,20242025,MIN,R,R,69,11,15,26,-7,75,0.38,8,19,3,7,0,0,0,1,158,7,14:58,47.8,1994-09-20,Hilton Head Island,SC,USA,USA,72,197,2013,1,30,20142015,N,Regular Season
Rafael Harvey-Pinard,20242025,MTL,L,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,8:54,--,1999-01-06,Saguenay,QC,CAN,CAN,69,179,2019,7,201,20212022,N,Regular Season
Garnet Hathaway,20242025,PHI,R,R,67,10,11,21,5,58,0.31,8,19,0,0,2,2,0,1,80,12.5,11:52,36.8,1991-11-23,Naples,FL,USA,USA,74,212,--,--,--,20152016,N,Regular Season
Erik Haula,20242025,NJD,L,L,69,11,10,21,-6,39,0.3,9,16,2,5,0,0,0,1,110,10,14:42,52.6,1991-03-23,Pori,--,FIN,FIN,71,191,2009,7,182,20132014,N,Regular Season
John Hayden,20242025,SEA,R,C,20,1,1,2,0,31,0.1,1,2,0,0,0,0,0,0,20,5,8:31,53.4,1995-02-14,Chicago,IL,USA,USA,75,223,2013,3,74,20162017,N,Regular Season
Kevin Hayes,20242025,PIT,L,R,64,13,10,23,-15,8,0.36,9,15,4,7,0,1,0,1,98,13.3,12:03,52.1,1992-05-08,Dorchester,MA,USA,USA,75,217,2010,1,24,20142015,N,Regular Season
Barrett Hayton,20242025,UTA,L,C,82,20,26,46,-6,45,0.56,13,31,7,15,0,0,0,7,155,12.9,16:06,54.1,2000-06-09,Peterborough,ON,CAN,CAN,73,200,2018,1,5,20192020,N,Regular Season
Victor Hedman,20242025,TBL,L,D,79,15,51,66,18,30,0.84,11,40,4,26,0,0,0,1,181,8.3,23:05,--,1990-12-18,Ornskoldsvik,--,SWE,SWE,79,244,2009,1,2,20092010,N,Regular Season
Emil Heineman,20242025,MTL,L,L,62,10,8,18,-6,20,0.29,7,13,3,5,0,0,0,0,64,15.6,11:24,14.3,2001-11-16,Leksand,--,SWE,SWE,74,204,2020,2,43,20232024,N,Regular Season
Danton Heinen,20242025,"VAN,PIT",L,L,79,9,20,29,2,31,0.37,7,26,1,2,1,1,0,0,81,11.1,13:27,39.1,1995-07-05,Langley,BC,CAN,CAN,74,187,2014,4,116,20162017,N,Regular Season
Ville Heinola,20242025,WPG,L,D,18,0,1,1,6,4,0.06,0,1,0,0,0,0,0,0,12,--,14:11,--,2001-03-02,Honkajoki,--,FIN,FIN,72,181,2019,1,20,20192020,N,Regular Season
Miro Heiskanen,20242025,DAL,L,D,50,5,20,25,7,10,0.5,5,18,0,7,0,0,0,0,108,4.6,25:10,--,1999-07-18,Espoo,--,FIN,FIN,74,197,2017,1,3,20182019,N,Regular Season
Samuel Helenius,20242025,LAK,L,C,50,4,3,7,1,25,0.14,4,7,0,0,0,0,0,1,29,13.8,8:39,46.4,2002-11-26,Dallas,TX,USA,FIN,78,225,2021,2,59,20242025,N,Regular Season
Drew Helleson,20242025,ANA,R,D,56,4,9,13,6,47,0.23,4,12,0,0,0,1,0,1,63,6.3,16:21,--,2001-03-26,Farmington,MN,USA,USA,75,208,2019,2,47,20222023,N,Regular Season
Adam Henrique,20242025,EDM,L,C,81,12,15,27,2,16,0.33,9,20,2,6,1,1,0,3,104,11.5,14:39,55.6,1990-02-06,Brantford,ON,CAN,CAN,72,195,2008,3,82,20102011,N,Regular Season
Tomas Hertl,20242025,VGK,L,C,73,32,29,61,-3,20,0.84,18,38,14,23,0,0,0,3,177,18.1,17:07,55.9,1993-11-12,Praha,--,CZE,CZE,75,220,2012,1,17,20132014,N,Regular Season
Matthew Highmore,20242025,OTT,L,C,41,2,4,6,-5,10,0.15,2,6,0,0,0,0,0,1,33,6.1,11:10,26.3,1996-02-27,Halifax,NS,CAN,CAN,71,192,--,--,--,20172018,N,Regular Season
Vincent Hinostroza,20242025,"NSH,MIN",R,C,38,5,5,10,2,10,0.26,2,7,3,3,0,0,0,1,48,10.4,13:01,41.2,1994-04-03,Chicago,IL,USA,USA,70,183,2012,6,169,20152016,N,Regular Season
Roope Hintz,20242025,DAL,L,C,76,28,39,67,18,30,0.88,20,45,7,20,1,2,0,7,160,17.5,16:53,53.9,1996-11-17,Nokia,--,FIN,FIN,75,217,2015,2,49,20182019,N,Regular Season
Nico Hischier,20242025,NJD,L,C,75,35,34,69,9,20,0.92,21,38,14,29,0,2,0,3,187,18.7,20:23,55.5,1999-01-04,Naters ,--,CHE,CHE,73,200,2017,1,1,20172018,N,Regular Season
Hayden Hodgson,20242025,OTT,R,R,2,0,0,0,-2,5,0,0,0,0,0,0,0,0,0,2,--,8:35,--,1996-03-02,Windsor,ON,CAN,CAN,74,226,--,--,--,20212022,N,Regular Season
Nils Hoglander,20242025,VAN,L,L,72,8,17,25,5,30,0.35,8,24,0,1,0,0,0,2,83,9.6,12:08,--,2000-12-20,Bockträsk,--,SWE,SWE,69,185,2019,2,40,20202021,N,Regular Season
Justin Holl,20242025,DET,R,D,73,2,6,8,-7,16,0.11,2,8,0,0,0,0,0,0,41,4.9,14:48,--,1992-01-30,Tonka Bay,MN,USA,USA,76,194,2010,2,54,20172018,N,Regular Season
Dylan Holloway,20242025,STL,L,L,77,26,37,63,21,10,0.82,20,50,6,13,0,0,1,8,178,14.6,16:49,42.7,2001-09-23,Calgary,AB,CAN,CAN,73,207,2020,1,14,20222023,N,Regular Season
Pontus Holmberg,20242025,TOR,L,R,68,7,12,19,4,27,0.28,6,17,0,1,1,1,0,0,68,10.3,12:40,48.8,1999-03-09,Vasteras,--,SWE,SWE,72,201,2018,6,156,20222023,N,Regular Season
Simon Holmstrom,20242025,NYI,L,R,75,20,25,45,5,8,0.6,17,35,2,6,1,4,0,3,96,20.8,16:52,20,2001-05-24,Tranas,--,SWE,SWE,73,208,2019,1,23,20222023,N,Regular Season
Alexander Holtz,20242025,VGK,R,R,53,4,8,12,-3,10,0.23,3,10,1,2,0,0,0,0,69,5.8,11:35,23.1,2002-01-23,Stockholm,--,SWE,SWE,72,198,2020,1,7,20212022,N,Regular Season
Samuel Honzek,20242025,CGY,L,L,5,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,6,--,12:24,--,2004-11-12,Trencin,--,SVK,SVK,76,186,2023,1,16,20242025,N,Regular Season
Bo Horvat,20242025,NYI,L,C,81,28,29,57,-4,16,0.7,23,48,3,7,2,2,3,7,243,11.5,20:10,58.2,1995-04-05,London,ON,CAN,CAN,73,225,2013,1,9,20142015,N,Regular Season
Brett Howden,20242025,VGK,L,C,80,23,17,40,17,46,0.5,22,39,0,0,1,1,1,4,125,18.4,14:52,52.7,1998-03-29,Oakbank,MB,CAN,CAN,74,201,2016,1,27,20182019,N,Regular Season
Filip Hronek,20242025,VAN,R,D,61,5,28,33,0,40,0.54,5,26,0,7,0,0,0,0,83,6,23:54,100,1997-11-02,Hradec Kralove,--,CZE,CZE,72,190,2016,2,53,20182019,N,Regular Season
Justin Hryckowian,20242025,DAL,L,C,5,0,1,1,1,0,0.2,0,1,0,0,0,0,0,0,3,--,7:53,60,2001-02-23,L'Ile-Bizard,QC,CAN,CAN,71,198,--,--,--,20242025,N,Regular Season
Jonathan Huberdeau,20242025,CGY,L,L,81,28,34,62,-13,34,0.77,15,35,10,23,3,4,1,6,153,18.3,19:33,33.3,1993-06-04,Saint-Jerome,QC,CAN,CAN,73,200,2011,1,3,20122013,N,Regular Season
Jack Hughes,20242025,NJD,L,C,62,27,43,70,12,18,1.13,20,41,6,27,1,2,2,7,229,11.8,20:54,37.6,2001-05-14,Orlando,FL,USA,USA,71,175,2019,1,1,20192020,N,Regular Season
Luke Hughes,20242025,NJD,L,D,71,7,37,44,-9,16,0.62,7,28,0,16,0,0,0,1,121,5.8,21:09,--,2003-09-09,Manchester,NH,USA,USA,74,198,2021,1,4,20222023,N,Regular Season
Quinn Hughes,20242025,VAN,L,D,68,16,60,76,2,29,1.12,12,47,4,29,0,0,0,3,192,8.3,25:44,--,1999-10-14,Orlando,FL,USA,USA,70,180,2018,1,7,20182019,N,Regular Season
Daemon Hunt,20242025,MIN,L,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,--,8:01,--,2002-05-15,Brandon,MB,CAN,CAN,73,193,2020,3,65,20232024,N,Regular Season
Dryden Hunt,20242025,CGY,L,L,5,0,3,3,-1,0,0.6,0,3,0,0,0,0,0,0,5,--,11:39,100,1995-11-24,Cranbrook,BC,CAN,CAN,72,193,--,--,--,20172018,N,Regular Season
